,S1,C1,S2,C2,S3,C3,S4,C4,S5,C5,CLASS
23261,2,11,3,10,2,8,2,6,2,1,0
23262,4,5,1,1,3,9,2,9,2,6,1
23263,2,8,1,8,3,12,4,10,3,5,1
23264,1,10,4,6,2,10,3,1,3,13,1
23265,2,11,4,6,1,1,1,7,3,6,1
23266,4,11,3,11,3,12,3,8,2,11,3
23267,3,2,2,13,2,10,3,12,1,3,0
23268,1,1,3,12,4,8,3,11,4,7,0
23269,4,10,1,4,4,6,1,7,1,1,0
23270,2,9,3,7,1,7,3,1,1,3,1
23271,3,11,3,13,3,12,3,10,2,1,4
23272,3,3,3,6,2,12,3,12,1,12,3
23273,1,7,1,9,1,13,4,13,1,8,1
23274,2,6,4,2,2,11,2,1,4,6,1
23275,1,5,1,6,3,12,1,13,2,5,1
23276,2,9,3,10,3,1,2,10,3,11,1
23277,2,9,3,10,2,11,2,3,2,6,0
23278,4,6,4,2,2,6,2,5,1,8,1
23279,1,8,3,13,3,8,2,8,2,6,3
23280,1,7,3,5,3,10,4,1,3,7,1
23281,2,12,2,2,3,6,4,13,4,5,0
23282,3,12,1,9,4,8,2,11,2,4,0
23283,1,3,1,7,1,1,2,9,4,4,0
23284,3,4,2,13,1,5,1,12,3,11,0
23285,4,2,2,9,4,11,3,9,1,4,1
23286,1,7,3,11,1,4,2,13,3,13,1
23287,4,10,3,12,1,3,2,5,1,9,0
23288,1,6,1,9,3,4,4,4,3,10,1
23289,1,12,2,13,4,5,3,1,2,3,0
23290,1,13,4,1,4,4,2,10,4,3,0
23291,3,11,2,6,2,12,4,2,4,11,1
23292,4,6,2,6,3,10,2,3,4,2,1
23293,2,2,3,7,2,4,1,10,4,7,1
23294,3,6,1,7,3,11,4,13,3,10,0
23295,3,3,1,10,4,13,1,6,3,6,1
23296,3,10,1,1,2,7,1,10,3,7,2
23297,3,5,4,8,4,2,1,4,3,10,0
23298,3,9,4,8,2,3,3,5,4,13,0
23299,3,12,1,1,4,11,2,12,3,9,1
23300,4,1,4,11,2,3,1,12,4,4,0
23301,2,13,1,10,3,4,1,5,4,12,0
23302,4,9,3,2,2,2,3,1,4,12,1
23303,4,7,4,8,3,3,4,2,2,5,0
23304,2,1,2,5,3,10,2,9,2,6,0
23305,1,5,3,2,4,3,2,2,1,13,1
23306,3,1,4,4,2,11,2,12,1,6,0
23307,3,5,2,4,2,5,1,3,4,9,1
23308,2,7,2,13,1,5,2,2,3,13,1
23309,4,5,1,9,3,2,4,2,1,10,1
23310,3,1,4,5,1,9,4,11,2,5,1
23311,1,3,3,7,1,13,1,12,4,8,0
23312,4,7,2,10,4,8,2,4,3,6,0
23313,4,3,2,2,3,13,4,5,4,11,0
23314,2,7,3,7,2,1,1,4,2,9,1
23315,4,5,1,10,3,8,1,12,4,1,0
23316,4,1,2,2,2,13,4,8,4,4,0
23317,4,1,2,3,1,13,4,12,3,5,0
23318,3,6,3,12,4,8,3,5,4,6,1
23319,4,4,4,1,2,8,3,3,3,9,0
23320,3,13,2,7,2,2,3,6,2,4,0
23321,2,6,1,4,3,9,3,10,2,2,0
23322,2,6,1,3,3,2,4,12,4,4,0
23323,3,11,4,12,3,6,1,8,2,7,0
23324,3,5,4,11,3,12,2,7,1,9,0
23325,2,8,3,9,3,12,4,4,4,11,0
23326,2,1,3,12,1,12,2,4,4,11,1
23327,3,9,2,4,1,9,4,11,3,2,1
23328,4,7,3,11,4,5,4,3,1,4,0
23329,2,13,1,2,4,5,1,12,1,8,0
23330,3,5,3,13,4,10,1,8,1,9,0
23331,2,12,2,7,1,6,3,7,2,8,1
23332,4,8,1,11,1,10,3,6,2,2,0
23333,1,5,3,1,3,2,2,7,2,12,0
23334,2,7,3,12,2,6,3,7,1,1,1
23335,2,9,3,12,1,10,1,13,2,1,0
23336,4,9,2,8,2,1,2,12,3,13,0
23337,2,2,4,12,4,7,4,10,3,10,1
23338,1,2,1,8,2,12,1,12,4,1,1
23339,3,4,3,5,4,1,1,9,4,4,1
23340,4,7,2,9,1,10,4,6,2,12,0
23341,2,3,1,11,1,2,1,3,3,10,1
23342,1,3,2,4,1,11,2,6,4,10,0
23343,3,7,1,1,3,2,4,5,4,13,0
23344,1,3,4,7,2,2,1,6,1,11,0
23345,4,13,4,2,1,7,3,11,4,10,0
23346,1,11,1,2,2,12,2,2,4,5,1
23347,1,2,2,1,3,11,4,2,4,5,1
23348,4,6,3,2,3,7,4,2,4,12,1
23349,2,5,2,4,1,12,1,3,2,2,0
23350,4,8,3,1,3,10,4,5,3,11,0
23351,2,8,1,3,4,7,4,1,2,2,0
23352,1,1,1,3,4,6,3,9,1,4,0
23353,2,10,1,10,3,10,3,7,2,9,3
23354,1,8,4,4,2,4,3,13,3,8,2
23355,4,8,4,10,3,7,1,12,1,8,1
23356,2,11,4,13,4,6,3,7,3,6,1
23357,3,5,4,3,1,1,2,7,2,3,1
23358,3,6,2,9,2,13,4,12,2,8,0
23359,1,1,4,7,3,4,4,1,3,7,2
23360,1,12,4,1,3,12,4,11,4,5,1
23361,1,12,2,8,1,11,3,6,1,4,0
23362,2,13,1,11,1,2,2,9,4,12,0
23363,4,11,2,10,3,11,4,10,4,3,2
23364,3,11,4,5,4,3,2,4,1,3,1
23365,2,9,2,1,2,7,2,12,2,10,5
23366,3,1,1,11,3,2,3,9,1,1,1
23367,1,6,1,7,1,12,3,3,3,13,0
23368,1,10,1,2,4,10,1,5,4,12,1
23369,2,4,4,11,2,8,2,11,2,10,1
23370,3,9,3,10,4,6,1,12,2,8,0
23371,1,13,2,7,3,8,3,13,4,7,2
23372,3,2,4,5,4,13,1,2,3,9,1
23373,3,8,2,12,1,1,1,6,4,11,0
23374,2,7,4,6,3,13,3,9,2,10,0
23375,2,8,3,9,3,12,1,6,2,5,0
23376,3,13,3,10,2,11,1,13,4,11,2
23377,2,8,4,9,3,11,4,5,3,4,0
23378,1,11,3,4,1,10,4,10,1,13,1
23379,1,13,4,1,1,1,3,10,2,6,1
23380,1,5,4,12,3,13,2,7,1,8,0
23381,4,3,4,11,3,7,4,4,3,11,1
23382,2,1,3,6,1,12,1,4,4,8,0
23383,1,9,2,8,2,9,2,12,4,3,1
23384,3,11,4,9,1,7,2,10,4,2,0
23385,4,9,4,3,2,2,3,1,3,7,0
23386,1,8,3,10,3,4,4,8,4,13,1
23387,3,2,4,9,4,3,2,5,2,1,0
23388,2,10,3,12,4,2,2,5,3,5,1
23389,4,2,2,13,4,12,4,5,2,7,0
23390,3,4,4,7,4,11,4,3,4,12,0
23391,2,6,4,9,1,8,4,7,1,4,0
23392,3,2,1,4,2,13,2,12,2,9,0
23393,3,2,4,13,4,9,2,12,4,3,0
23394,3,10,3,7,4,2,1,4,2,13,0
23395,1,10,2,3,3,11,4,9,1,3,1
23396,2,2,4,4,2,11,4,2,2,5,1
23397,2,3,1,11,1,6,3,3,1,13,1
23398,1,6,4,9,1,9,3,2,2,5,1
23399,1,7,3,11,4,3,1,8,3,6,0
23400,1,3,3,4,4,8,4,9,2,5,0
23401,2,10,4,9,1,7,3,3,2,5,0
23402,4,1,4,3,4,10,1,8,3,13,0
23403,4,2,2,11,4,6,2,5,2,7,0
23404,3,13,4,1,3,5,2,12,2,11,0
23405,4,7,2,3,4,10,4,2,4,3,1
23406,2,7,1,1,3,2,2,11,1,4,0
23407,2,1,1,2,3,4,4,9,3,5,0
23408,2,7,4,11,3,11,2,8,2,4,1
23409,1,6,3,13,2,12,3,8,4,2,0
23410,4,12,4,1,1,4,3,6,1,8,0
23411,4,11,2,11,3,7,1,5,1,4,1
23412,2,8,4,6,1,9,4,11,3,5,0
23413,3,2,1,11,4,1,4,9,2,6,0
23414,4,12,2,5,3,5,2,4,2,13,1
23415,1,3,2,4,3,2,1,5,4,9,0
23416,4,12,4,8,3,6,3,13,2,1,0
23417,4,5,4,10,4,1,3,11,4,12,0
23418,2,11,3,9,2,9,2,2,3,3,1
23419,3,10,4,6,3,2,2,11,2,2,1
23420,2,6,4,11,1,7,3,9,4,1,0
23421,1,2,4,3,4,1,4,8,2,5,0
23422,1,3,3,4,2,8,4,5,4,12,0
23423,4,3,2,6,3,3,4,1,4,10,1
23424,4,6,3,12,1,5,3,10,1,7,0
23425,4,1,1,1,4,7,3,2,4,6,1
23426,4,12,4,3,1,5,3,2,4,8,0
23427,1,9,2,3,1,10,2,10,3,4,1
23428,2,13,4,2,2,10,1,12,3,5,0
23429,3,12,3,6,1,8,3,8,1,4,1
23430,4,11,3,11,4,13,2,7,4,2,1
23431,1,6,4,12,4,9,3,6,3,3,1
23432,3,13,2,13,4,7,1,1,1,2,1
23433,3,3,2,6,4,7,1,13,3,6,1
23434,1,6,1,12,3,13,1,7,3,7,1
23435,1,13,4,12,2,11,1,12,1,3,1
23436,3,12,4,7,2,3,4,8,1,11,0
23437,1,8,2,9,3,11,4,2,3,12,0
23438,4,13,1,12,2,5,1,7,2,8,0
23439,3,5,2,7,2,13,1,7,1,12,1
23440,3,7,4,2,3,13,3,3,2,13,1
23441,4,3,2,9,1,12,4,5,3,2,0
23442,3,4,3,8,2,10,3,5,1,10,1
23443,3,5,2,6,3,13,3,12,1,10,0
23444,3,5,1,9,2,1,4,1,4,10,1
23445,1,7,3,9,1,6,3,13,1,5,0
23446,2,5,1,5,1,7,4,6,1,10,1
23447,2,3,1,8,3,1,1,13,2,4,0
23448,1,10,1,7,2,7,4,10,1,1,2
23449,4,12,3,3,2,5,4,13,3,8,0
23450,3,8,1,13,4,3,2,11,1,3,1
23451,2,7,4,10,2,12,1,1,1,6,0
23452,4,4,1,12,3,8,3,10,1,9,0
23453,3,4,1,13,4,13,1,2,4,8,1
23454,4,13,4,5,4,4,1,4,2,4,3
23455,4,6,4,4,1,1,4,2,1,9,0
23456,2,13,4,13,1,3,2,7,4,12,1
23457,4,11,3,3,4,3,3,4,4,4,2
23458,3,13,4,8,3,11,4,6,1,12,0
23459,3,12,1,6,2,10,4,9,1,7,0
23460,4,12,1,2,1,8,4,6,2,9,0
23461,4,5,2,3,2,2,3,8,4,2,1
23462,4,7,2,6,1,2,3,4,4,9,0
23463,1,2,1,7,1,10,3,3,1,11,0
23464,4,4,2,12,1,7,4,3,4,6,0
23465,1,13,4,6,1,12,4,10,2,13,1
23466,1,6,1,5,1,1,4,10,3,10,1
23467,3,5,1,11,3,4,1,6,4,11,1
23468,2,9,3,2,2,2,3,13,3,4,1
23469,4,1,1,8,3,4,2,6,3,13,0
23470,1,11,4,7,2,10,2,11,3,3,1
23471,1,4,4,3,3,8,4,1,3,10,0
23472,3,1,3,2,4,5,1,10,2,13,0
23473,4,6,1,6,3,12,2,10,1,4,1
23474,3,9,3,1,2,10,3,8,1,3,0
23475,2,11,4,2,3,9,4,3,1,13,0
23476,1,10,3,3,2,6,4,9,4,11,0
23477,2,3,2,7,4,2,2,13,3,5,0
23478,3,13,4,13,2,9,4,9,1,5,2
23479,3,10,1,3,1,12,2,13,2,8,0
23480,1,1,4,3,4,2,3,2,2,2,3
23481,3,12,4,1,1,5,1,11,1,3,0
23482,4,6,1,13,2,6,3,2,2,2,2
23483,3,2,3,11,2,4,4,13,4,9,0
23484,1,7,3,10,1,5,2,9,1,6,0
23485,4,3,4,9,3,6,3,1,2,13,0
23486,2,7,1,5,3,9,4,5,2,11,1
23487,2,13,4,3,2,12,2,9,3,8,0
23488,1,6,2,2,2,10,3,7,4,9,0
23489,4,3,4,6,2,11,3,13,2,12,0
23490,4,6,2,11,1,12,3,13,3,10,0
23491,3,7,3,11,4,6,2,7,1,5,1
23492,1,10,3,3,4,9,3,13,4,5,0
23493,4,11,3,5,3,13,1,5,4,3,1
23494,4,1,2,13,3,3,2,8,3,2,0
23495,2,4,1,9,3,11,2,12,4,6,0
23496,1,4,2,7,2,13,1,11,3,3,0
23497,3,13,4,11,4,1,1,8,2,10,0
23498,3,8,4,12,2,8,1,6,3,13,1
23499,3,10,4,6,3,3,1,12,3,5,0
23500,3,5,3,10,4,5,2,11,2,7,1
23501,1,10,2,7,2,2,4,1,3,9,0
23502,4,12,1,11,2,2,1,10,2,5,0
23503,4,7,1,3,4,1,3,12,2,4,0
23504,1,13,3,9,4,3,1,6,4,12,0
23505,2,2,4,13,3,6,4,1,4,2,1
23506,2,6,1,11,4,11,2,7,2,8,1
23507,4,1,2,2,4,10,1,3,1,13,0
23508,2,13,2,1,4,6,2,11,4,3,0
23509,4,9,4,10,1,7,1,10,1,5,1
23510,3,1,1,10,2,11,1,7,4,13,0
23511,2,2,4,8,1,11,2,10,3,11,1
23512,2,9,2,3,1,3,3,11,1,9,2
23513,1,8,3,5,4,13,3,6,3,10,0
23514,4,1,4,10,3,4,2,2,1,3,0
23515,4,11,4,7,1,2,4,5,3,1,0
23516,2,12,1,9,2,2,3,12,1,6,1
23517,2,1,2,12,1,5,3,1,2,2,1
23518,1,12,2,13,2,8,3,4,2,5,0
23519,1,2,2,12,3,4,1,10,1,9,0
23520,3,3,1,6,3,13,4,11,2,12,0
23521,3,8,1,6,2,10,3,4,4,4,1
23522,4,1,2,13,4,6,3,1,2,11,1
23523,3,5,2,1,1,2,2,10,1,7,0
23524,2,4,4,8,1,11,4,7,1,7,1
23525,3,1,2,8,1,9,2,9,1,13,1
23526,2,12,3,12,1,5,3,4,1,11,1
23527,4,2,4,9,2,9,1,1,1,4,1
23528,3,6,1,6,1,12,2,10,3,1,1
23529,4,10,1,12,4,11,4,3,1,6,0
23530,1,8,4,4,2,1,4,2,3,7,0
23531,2,3,4,4,4,10,2,6,4,6,1
23532,4,2,1,2,2,1,2,12,4,12,2
23533,1,2,2,11,4,7,4,6,4,3,0
23534,2,6,2,8,3,6,2,11,4,9,1
23535,3,2,4,4,2,1,1,4,2,6,1
23536,2,7,4,4,4,10,3,3,2,11,0
23537,3,13,2,5,2,12,2,7,1,9,0
23538,2,8,4,8,3,9,4,7,4,5,1
23539,3,9,4,1,1,8,4,3,3,1,1
23540,3,7,2,1,1,11,2,7,4,7,3
23541,1,1,3,1,1,3,3,5,3,8,1
23542,1,5,3,12,2,8,1,7,1,6,0
23543,3,6,2,6,3,13,3,10,3,2,1
23544,3,5,1,12,3,11,4,5,2,11,2
23545,4,10,1,9,4,12,3,12,1,13,1
23546,3,3,4,12,4,2,1,13,1,11,0
23547,2,7,3,5,3,9,4,1,4,13,0
23548,4,2,1,7,4,11,2,7,1,3,1
23549,3,9,4,13,1,9,3,10,4,5,1
23550,3,5,1,8,4,13,4,2,2,13,1
23551,1,13,4,5,2,11,3,3,2,8,0
23552,1,1,2,1,1,7,2,7,1,11,2
23553,3,1,3,3,1,11,3,10,4,7,0
23554,2,8,2,9,3,12,1,11,4,4,0
23555,1,8,2,7,3,12,1,2,2,4,0
23556,2,7,2,8,2,12,1,11,4,6,0
23557,1,8,1,7,3,4,3,12,4,8,1
23558,4,12,2,10,2,12,4,1,4,7,1
23559,3,9,4,10,4,6,4,5,1,3,0
23560,4,2,4,4,1,12,1,7,4,13,0
23561,2,6,2,5,1,7,1,4,1,13,0
23562,3,5,1,1,3,13,4,2,1,12,0
23563,1,8,2,2,2,5,4,5,1,5,3
23564,2,2,4,6,4,7,4,11,3,12,0
23565,1,6,2,4,4,9,2,13,2,7,0
23566,2,8,2,12,2,9,2,3,1,4,0
23567,1,1,2,11,2,1,4,3,4,9,1
23568,3,13,4,4,1,8,1,10,2,4,1
23569,3,5,2,7,3,13,1,7,4,10,1
23570,4,11,1,8,1,4,1,5,2,3,0
23571,1,11,2,6,1,10,4,5,4,9,0
23572,2,13,1,7,4,8,2,12,4,6,0
23573,4,3,4,1,3,10,1,10,3,9,1
23574,4,10,2,11,3,11,3,10,1,10,6
23575,3,7,4,11,3,4,4,12,1,9,0
23576,1,6,2,2,4,7,4,5,4,6,1
23577,2,12,3,8,4,6,2,7,3,4,0
23578,4,11,2,9,4,10,3,1,3,7,0
23579,2,11,1,7,2,9,1,11,4,6,1
23580,3,12,3,13,1,2,1,9,1,5,0
23581,4,5,1,12,1,4,3,13,3,9,0
23582,3,2,1,6,3,5,2,3,4,12,0
23583,2,1,3,11,1,5,1,6,4,13,0
23584,4,12,3,1,1,11,1,7,1,8,0
23585,1,1,2,12,2,1,1,4,4,11,1
23586,2,1,4,11,3,9,2,11,4,8,1
23587,4,3,3,12,4,1,4,2,1,6,0
23588,1,7,4,8,1,8,3,1,4,2,1
23589,3,6,3,10,2,5,4,11,1,9,0
23590,1,10,1,6,4,5,4,10,1,9,1
23591,3,5,3,3,1,11,3,11,1,2,1
23592,1,13,4,4,4,9,2,10,1,2,0
23593,1,11,4,10,3,4,2,6,3,12,0
23594,2,11,2,2,4,1,2,13,2,7,0
23595,4,2,3,12,2,12,2,10,1,1,1
23596,1,12,1,6,1,3,1,8,3,5,0
23597,2,5,2,8,2,1,1,3,4,11,0
23598,1,10,2,12,1,4,1,8,1,9,0
23599,3,8,1,6,2,8,4,13,1,3,1
23600,2,9,3,5,4,5,1,2,3,4,1
23601,4,2,2,9,4,3,1,10,4,6,0
23602,4,3,4,13,2,8,2,9,2,3,1
23603,2,2,2,12,4,11,3,2,3,5,1
23604,3,12,1,8,2,8,3,3,3,13,1
23605,3,7,4,9,4,2,2,8,3,8,1
23606,2,12,2,2,1,8,4,7,3,5,0
23607,3,9,4,6,2,4,4,11,3,12,0
23608,3,11,2,1,1,11,1,1,3,13,2
23609,4,1,1,11,2,5,3,10,3,9,0
23610,1,12,4,2,4,10,4,8,1,11,0
23611,3,12,1,8,3,10,2,3,1,1,0
23612,4,3,3,13,2,5,3,7,3,2,0
23613,4,3,2,5,2,10,1,6,4,4,0
23614,1,8,2,3,3,8,4,12,2,1,1
23615,3,8,3,6,1,2,2,7,2,8,1
23616,1,9,4,13,1,8,1,5,2,8,1
23617,2,13,1,8,4,5,1,3,2,10,0
23618,2,6,2,8,2,4,3,7,1,5,4
23619,4,11,2,11,1,12,4,4,2,12,2
23620,1,8,1,3,4,1,2,12,1,6,0
23621,4,5,3,2,2,8,4,6,1,10,0
23622,1,7,4,11,3,4,1,4,1,3,1
23623,3,5,4,11,2,4,1,10,1,6,0
23624,4,11,3,1,1,9,4,4,2,10,0
23625,2,4,3,11,2,11,2,9,3,9,2
23626,4,1,4,7,1,2,1,4,1,3,0
23627,3,12,4,11,2,10,3,7,3,10,1
23628,2,11,2,10,1,10,4,12,2,6,1
23629,4,3,3,8,2,3,4,10,4,12,1
23630,4,6,1,13,1,8,2,7,4,9,0
23631,1,12,4,3,1,5,3,12,4,1,1
23632,4,3,1,12,4,9,3,3,1,8,1
23633,4,12,4,2,4,8,4,10,4,11,5
23634,1,11,4,4,3,11,1,3,4,8,1
23635,4,1,4,4,3,5,3,12,1,7,0
23636,4,2,1,10,1,13,2,2,3,12,1
23637,4,12,3,9,2,4,2,3,2,6,0
23638,1,13,4,8,4,1,3,13,1,5,1
23639,2,10,1,8,1,6,2,7,2,3,0
23640,3,1,2,1,4,10,1,1,2,2,3
23641,3,1,1,3,1,5,4,11,3,10,0
23642,1,8,4,9,2,5,4,3,4,7,0
23643,3,7,3,1,1,2,3,13,4,4,0
23644,2,2,3,8,4,5,2,5,1,11,1
23645,4,1,1,5,2,1,4,10,4,9,1
23646,3,5,3,2,4,8,4,6,2,13,0
23647,2,7,4,10,2,12,1,3,1,2,0
23648,3,5,4,4,3,9,2,5,3,6,1
23649,4,9,4,12,1,11,1,9,4,6,1
23650,1,12,2,2,1,9,3,8,3,10,0
23651,4,8,4,7,2,4,4,1,3,8,1
23652,3,13,1,3,4,7,3,11,1,7,1
23653,4,10,3,11,4,12,4,7,3,7,1
23654,4,3,1,11,2,5,2,12,1,10,0
23655,1,7,1,1,3,11,1,9,2,5,0
23656,1,6,3,4,2,12,1,9,4,3,0
23657,1,12,2,7,4,6,1,13,2,2,0
23658,1,4,2,5,1,5,2,2,1,9,1
23659,2,6,4,13,2,1,2,2,3,12,0
23660,3,7,1,5,3,12,3,2,3,3,0
23661,3,13,3,7,3,11,1,7,2,12,1
23662,3,3,3,6,3,1,3,10,4,1,1
23663,4,8,1,11,2,9,1,8,4,6,1
23664,3,3,1,1,4,6,3,9,3,8,0
23665,2,12,4,5,2,1,1,6,2,9,0
23666,1,1,2,12,4,4,4,3,3,12,1
23667,2,9,2,8,2,10,4,10,3,6,1
23668,4,9,4,3,4,12,1,8,2,7,0
23669,3,2,2,4,4,2,4,4,2,7,2
23670,4,1,4,12,4,6,3,7,1,5,0
23671,1,6,3,6,4,2,4,12,4,1,1
23672,4,5,2,10,3,13,4,11,2,8,0
23673,1,4,2,10,3,6,4,6,4,10,2
23674,1,3,1,7,3,2,2,7,3,8,1
23675,3,1,2,11,1,6,3,8,4,12,0
23676,1,12,2,13,2,10,3,11,1,2,0
23677,4,13,3,13,4,10,1,10,2,9,2
23678,1,2,3,7,2,6,1,11,2,7,1
23679,4,5,4,1,2,1,3,11,1,11,2
23680,3,4,2,6,4,12,3,2,2,10,0
23681,4,8,2,2,3,1,2,3,1,4,0
23682,4,12,3,7,2,5,1,8,4,11,0
23683,4,6,3,8,2,7,4,7,2,9,1
23684,1,4,4,4,1,5,4,6,3,2,1
23685,1,5,3,13,3,10,2,9,1,2,0
23686,1,13,4,10,1,6,2,11,3,12,0
23687,1,1,2,11,2,12,2,2,3,4,0
23688,1,12,3,8,4,3,3,13,2,8,1
23689,1,5,3,11,4,2,1,7,4,11,1
23690,2,12,3,8,1,7,3,1,3,11,0
23691,4,13,1,8,2,2,4,3,4,12,0
23692,1,12,1,1,1,5,3,11,4,1,1
23693,3,4,2,7,3,8,3,3,1,8,1
23694,2,11,1,12,2,5,4,3,3,3,1
23695,2,1,4,8,1,3,2,11,1,8,1
23696,3,6,2,6,3,8,3,4,3,2,1
23697,1,12,4,11,4,12,3,8,2,11,2
23698,3,1,1,6,2,2,1,7,4,3,0
23699,4,7,3,1,4,3,1,1,2,6,1
23700,1,5,2,2,1,11,4,2,3,2,3
23701,1,5,3,10,4,12,3,3,4,13,0
23702,3,6,1,3,1,5,1,2,2,13,0
23703,1,13,4,3,4,2,3,3,1,6,1
23704,2,6,1,7,4,8,2,3,4,13,0
23705,2,7,3,5,2,3,2,2,4,7,1
23706,4,2,1,4,3,9,2,2,2,8,1
23707,3,8,2,10,4,4,3,11,3,6,0
23708,2,10,1,3,1,7,4,13,2,1,0
23709,1,1,1,8,2,10,3,7,2,4,0
23710,3,8,1,8,2,4,2,3,4,9,1
23711,4,2,1,3,4,13,1,6,1,12,0
23712,3,11,1,6,4,4,3,4,1,9,1
23713,3,13,2,12,4,3,3,2,4,5,0
23714,1,9,4,9,4,6,2,12,2,8,1
23715,4,9,3,8,4,11,3,13,4,4,0
23716,1,1,4,7,4,10,1,12,2,5,0
23717,3,13,3,8,3,7,2,10,2,1,0
23718,3,4,1,8,1,7,3,3,2,3,1
23719,3,3,3,12,2,10,2,11,3,6,0
23720,1,4,3,12,3,7,2,3,2,12,1
23721,3,12,2,10,1,5,3,7,1,13,0
23722,3,4,1,11,2,3,4,8,3,8,1
23723,4,5,1,3,4,4,1,11,4,8,0
23724,2,9,4,2,3,13,1,9,4,4,1
23725,4,6,2,9,3,6,4,3,2,3,2
23726,4,2,3,12,1,2,3,10,3,11,1
23727,2,2,1,7,2,6,4,2,2,1,1
23728,1,10,4,6,4,2,1,2,1,4,1
23729,4,4,3,2,1,1,4,7,3,6,0
23730,3,8,2,8,2,13,1,7,4,9,1
23731,3,12,3,9,2,7,2,12,1,13,1
23732,1,8,2,10,3,3,2,9,1,11,0
23733,3,8,1,1,1,12,1,2,1,5,0
23734,2,7,3,5,1,12,2,13,3,12,1
23735,4,2,1,8,2,5,4,11,1,2,1
23736,4,13,4,2,1,8,1,1,2,12,0
23737,1,7,4,4,3,6,2,13,1,8,0
23738,3,12,4,8,3,11,4,12,1,12,3
23739,1,10,1,9,1,5,2,1,2,9,1
23740,3,3,4,2,4,7,3,1,2,7,1
23741,2,10,3,4,4,5,3,12,1,11,0
23742,3,10,3,12,2,5,3,13,4,8,0
23743,2,10,2,12,4,2,4,7,1,4,0
23744,4,4,3,11,2,11,4,7,4,6,1
23745,2,7,1,1,4,13,2,3,1,11,0
23746,4,13,4,8,2,13,3,3,2,5,1
23747,1,6,1,8,3,10,3,13,2,11,0
23748,1,13,2,11,1,5,1,11,3,12,1
23749,2,10,1,4,2,3,4,5,1,11,0
23750,4,7,4,1,4,10,2,10,1,4,1
23751,2,7,1,6,1,9,3,1,1,13,0
23752,3,11,4,5,1,4,4,9,4,8,0
23753,3,6,2,11,3,7,3,5,4,6,1
23754,3,2,4,5,2,6,1,7,1,5,1
23755,1,3,3,5,3,4,4,10,1,7,0
23756,1,13,3,9,2,3,3,13,4,11,1
23757,2,4,4,8,3,4,2,3,1,1,1
23758,4,3,3,8,2,3,2,13,1,11,1
23759,2,7,1,1,2,2,2,6,4,6,1
23760,4,4,1,12,2,7,1,3,1,7,1
23761,3,4,1,4,2,2,2,3,2,13,1
23762,4,1,2,6,3,7,3,5,1,1,1
23763,2,10,3,13,4,8,2,3,2,13,1
23764,3,6,4,3,3,7,2,10,4,5,0
23765,2,4,1,12,1,9,2,10,1,4,1
23766,3,11,4,9,3,1,4,1,3,8,1
23767,1,6,4,2,1,9,1,1,2,2,1
23768,4,9,1,6,4,4,2,6,1,11,1
23769,3,7,2,13,3,13,4,12,2,11,1
23770,4,3,1,5,2,10,3,3,1,13,1
23771,1,13,3,12,1,7,4,8,1,5,0
23772,4,12,3,10,4,1,2,9,2,3,0
23773,1,4,4,9,4,6,4,4,2,13,1
23774,2,8,4,1,2,4,1,7,3,1,1
23775,2,5,2,12,3,1,4,2,4,8,0
23776,1,4,4,13,4,3,1,11,2,10,0
23777,2,8,2,5,4,12,1,13,2,10,0
23778,1,5,4,7,4,3,4,12,2,3,1
23779,2,6,3,1,2,7,3,3,1,10,0
23780,1,12,2,7,2,1,1,1,1,10,1
23781,4,6,1,6,2,13,1,11,1,5,1
23782,2,4,3,6,2,2,1,2,4,5,1
23783,3,4,3,8,3,10,1,12,1,4,1
23784,2,12,1,13,3,10,1,6,2,8,0
23785,4,7,3,4,1,3,1,10,3,7,1
23786,1,2,4,1,4,13,3,6,1,6,1
23787,3,6,4,9,1,10,1,4,4,6,1
23788,2,12,3,2,1,12,4,10,3,6,1
23789,4,3,2,8,4,8,1,13,4,6,1
23790,3,13,2,6,1,11,2,10,3,4,0
23791,2,3,2,8,3,4,2,11,2,4,1
23792,2,1,2,6,4,12,1,9,3,4,0
23793,2,6,1,1,3,5,3,13,4,3,0
23794,4,4,2,9,3,6,4,11,1,4,1
23795,2,7,4,3,1,12,1,4,3,13,0
23796,4,7,3,5,1,10,1,3,1,2,0
23797,2,9,3,11,4,8,4,1,2,2,0
23798,1,13,2,6,2,10,4,4,4,11,0
23799,4,12,3,5,3,13,3,7,2,3,0
23800,3,6,4,7,4,2,1,3,2,1,0
23801,4,4,4,12,4,3,2,10,4,6,0
23802,2,11,3,4,2,1,3,11,2,12,1
23803,3,13,2,7,2,1,1,4,1,11,0
23804,4,5,3,4,4,4,3,12,1,5,2
23805,4,6,3,3,3,5,1,4,1,10,0
23806,1,6,3,9,2,7,2,8,3,1,0
23807,3,2,2,3,3,7,3,4,3,6,0
23808,4,9,4,8,1,8,3,12,3,2,1
23809,1,2,4,12,2,13,2,7,4,1,0
23810,3,9,2,10,1,6,4,13,3,10,1
23811,2,13,3,3,1,3,2,10,2,6,1
23812,1,12,1,10,1,4,4,5,3,4,1
23813,4,8,2,10,3,3,4,11,1,2,0
23814,1,4,2,7,2,3,1,13,4,4,1
23815,3,6,1,7,4,3,3,8,3,11,0
23816,4,13,2,2,3,2,4,3,2,9,1
23817,2,4,3,10,1,1,4,3,3,4,1
23818,2,1,3,3,3,5,2,10,4,2,0
