,parents,has_nurs,form,children,housing,finance,social,health,target
9873,great_pret,less_proper,completed,3,critical,inconv,nonprob,recommended,priority
9874,great_pret,less_proper,completed,3,critical,inconv,nonprob,priority,spec_prior
9875,great_pret,less_proper,completed,3,critical,inconv,nonprob,not_recom,not_recom
9876,great_pret,less_proper,completed,3,critical,inconv,slightly_prob,recommended,priority
9877,great_pret,less_proper,completed,3,critical,inconv,slightly_prob,priority,spec_prior
9878,great_pret,less_proper,completed,3,critical,inconv,slightly_prob,not_recom,not_recom
9879,great_pret,less_proper,completed,3,critical,inconv,problematic,recommended,spec_prior
9880,great_pret,less_proper,completed,3,critical,inconv,problematic,priority,spec_prior
9881,great_pret,less_proper,completed,3,critical,inconv,problematic,not_recom,not_recom
9882,great_pret,less_proper,completed,more,convenient,convenient,nonprob,recommended,priority
9883,great_pret,less_proper,completed,more,convenient,convenient,nonprob,priority,priority
9884,great_pret,less_proper,completed,more,convenient,convenient,nonprob,not_recom,not_recom
9885,great_pret,less_proper,completed,more,convenient,convenient,slightly_prob,recommended,priority
9886,great_pret,less_proper,completed,more,convenient,convenient,slightly_prob,priority,priority
9887,great_pret,less_proper,completed,more,convenient,convenient,slightly_prob,not_recom,not_recom
9888,great_pret,less_proper,completed,more,convenient,convenient,problematic,recommended,priority
9889,great_pret,less_proper,completed,more,convenient,convenient,problematic,priority,priority
9890,great_pret,less_proper,completed,more,convenient,convenient,problematic,not_recom,not_recom
9891,great_pret,less_proper,completed,more,convenient,inconv,nonprob,recommended,priority
9892,great_pret,less_proper,completed,more,convenient,inconv,nonprob,priority,spec_prior
9893,great_pret,less_proper,completed,more,convenient,inconv,nonprob,not_recom,not_recom
9894,great_pret,less_proper,completed,more,convenient,inconv,slightly_prob,recommended,priority
9895,great_pret,less_proper,completed,more,convenient,inconv,slightly_prob,priority,spec_prior
9896,great_pret,less_proper,completed,more,convenient,inconv,slightly_prob,not_recom,not_recom
9897,great_pret,less_proper,completed,more,convenient,inconv,problematic,recommended,spec_prior
9898,great_pret,less_proper,completed,more,convenient,inconv,problematic,priority,spec_prior
9899,great_pret,less_proper,completed,more,convenient,inconv,problematic,not_recom,not_recom
9900,great_pret,less_proper,completed,more,less_conv,convenient,nonprob,recommended,priority
9901,great_pret,less_proper,completed,more,less_conv,convenient,nonprob,priority,spec_prior
9902,great_pret,less_proper,completed,more,less_conv,convenient,nonprob,not_recom,not_recom
9903,great_pret,less_proper,completed,more,less_conv,convenient,slightly_prob,recommended,priority
9904,great_pret,less_proper,completed,more,less_conv,convenient,slightly_prob,priority,spec_prior
9905,great_pret,less_proper,completed,more,less_conv,convenient,slightly_prob,not_recom,not_recom
9906,great_pret,less_proper,completed,more,less_conv,convenient,problematic,recommended,spec_prior
9907,great_pret,less_proper,completed,more,less_conv,convenient,problematic,priority,spec_prior
9908,great_pret,less_proper,completed,more,less_conv,convenient,problematic,not_recom,not_recom
9909,great_pret,less_proper,completed,more,less_conv,inconv,nonprob,recommended,priority
9910,great_pret,less_proper,completed,more,less_conv,inconv,nonprob,priority,spec_prior
9911,great_pret,less_proper,completed,more,less_conv,inconv,nonprob,not_recom,not_recom
9912,great_pret,less_proper,completed,more,less_conv,inconv,slightly_prob,recommended,priority
9913,great_pret,less_proper,completed,more,less_conv,inconv,slightly_prob,priority,spec_prior
9914,great_pret,less_proper,completed,more,less_conv,inconv,slightly_prob,not_recom,not_recom
9915,great_pret,less_proper,completed,more,less_conv,inconv,problematic,recommended,spec_prior
9916,great_pret,less_proper,completed,more,less_conv,inconv,problematic,priority,spec_prior
9917,great_pret,less_proper,completed,more,less_conv,inconv,problematic,not_recom,not_recom
9918,great_pret,less_proper,completed,more,critical,convenient,nonprob,recommended,priority
9919,great_pret,less_proper,completed,more,critical,convenient,nonprob,priority,spec_prior
9920,great_pret,less_proper,completed,more,critical,convenient,nonprob,not_recom,not_recom
9921,great_pret,less_proper,completed,more,critical,convenient,slightly_prob,recommended,priority
9922,great_pret,less_proper,completed,more,critical,convenient,slightly_prob,priority,spec_prior
9923,great_pret,less_proper,completed,more,critical,convenient,slightly_prob,not_recom,not_recom
9924,great_pret,less_proper,completed,more,critical,convenient,problematic,recommended,spec_prior
9925,great_pret,less_proper,completed,more,critical,convenient,problematic,priority,spec_prior
9926,great_pret,less_proper,completed,more,critical,convenient,problematic,not_recom,not_recom
9927,great_pret,less_proper,completed,more,critical,inconv,nonprob,recommended,priority
9928,great_pret,less_proper,completed,more,critical,inconv,nonprob,priority,spec_prior
9929,great_pret,less_proper,completed,more,critical,inconv,nonprob,not_recom,not_recom
9930,great_pret,less_proper,completed,more,critical,inconv,slightly_prob,recommended,priority
9931,great_pret,less_proper,completed,more,critical,inconv,slightly_prob,priority,spec_prior
9932,great_pret,less_proper,completed,more,critical,inconv,slightly_prob,not_recom,not_recom
9933,great_pret,less_proper,completed,more,critical,inconv,problematic,recommended,spec_prior
9934,great_pret,less_proper,completed,more,critical,inconv,problematic,priority,spec_prior
9935,great_pret,less_proper,completed,more,critical,inconv,problematic,not_recom,not_recom
9936,great_pret,less_proper,incomplete,1,convenient,convenient,nonprob,recommended,priority
9937,great_pret,less_proper,incomplete,1,convenient,convenient,nonprob,priority,priority
9938,great_pret,less_proper,incomplete,1,convenient,convenient,nonprob,not_recom,not_recom
9939,great_pret,less_proper,incomplete,1,convenient,convenient,slightly_prob,recommended,priority
9940,great_pret,less_proper,incomplete,1,convenient,convenient,slightly_prob,priority,priority
9941,great_pret,less_proper,incomplete,1,convenient,convenient,slightly_prob,not_recom,not_recom
9942,great_pret,less_proper,incomplete,1,convenient,convenient,problematic,recommended,priority
9943,great_pret,less_proper,incomplete,1,convenient,convenient,problematic,priority,priority
9944,great_pret,less_proper,incomplete,1,convenient,convenient,problematic,not_recom,not_recom
9945,great_pret,less_proper,incomplete,1,convenient,inconv,nonprob,recommended,priority
9946,great_pret,less_proper,incomplete,1,convenient,inconv,nonprob,priority,priority
9947,great_pret,less_proper,incomplete,1,convenient,inconv,nonprob,not_recom,not_recom
9948,great_pret,less_proper,incomplete,1,convenient,inconv,slightly_prob,recommended,priority
9949,great_pret,less_proper,incomplete,1,convenient,inconv,slightly_prob,priority,priority
9950,great_pret,less_proper,incomplete,1,convenient,inconv,slightly_prob,not_recom,not_recom
9951,great_pret,less_proper,incomplete,1,convenient,inconv,problematic,recommended,priority
9952,great_pret,less_proper,incomplete,1,convenient,inconv,problematic,priority,priority
9953,great_pret,less_proper,incomplete,1,convenient,inconv,problematic,not_recom,not_recom
9954,great_pret,less_proper,incomplete,1,less_conv,convenient,nonprob,recommended,priority
9955,great_pret,less_proper,incomplete,1,less_conv,convenient,nonprob,priority,priority
9956,great_pret,less_proper,incomplete,1,less_conv,convenient,nonprob,not_recom,not_recom
9957,great_pret,less_proper,incomplete,1,less_conv,convenient,slightly_prob,recommended,priority
9958,great_pret,less_proper,incomplete,1,less_conv,convenient,slightly_prob,priority,priority
9959,great_pret,less_proper,incomplete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
9960,great_pret,less_proper,incomplete,1,less_conv,convenient,problematic,recommended,priority
9961,great_pret,less_proper,incomplete,1,less_conv,convenient,problematic,priority,priority
9962,great_pret,less_proper,incomplete,1,less_conv,convenient,problematic,not_recom,not_recom
9963,great_pret,less_proper,incomplete,1,less_conv,inconv,nonprob,recommended,priority
9964,great_pret,less_proper,incomplete,1,less_conv,inconv,nonprob,priority,priority
9965,great_pret,less_proper,incomplete,1,less_conv,inconv,nonprob,not_recom,not_recom
9966,great_pret,less_proper,incomplete,1,less_conv,inconv,slightly_prob,recommended,priority
9967,great_pret,less_proper,incomplete,1,less_conv,inconv,slightly_prob,priority,priority
9968,great_pret,less_proper,incomplete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
9969,great_pret,less_proper,incomplete,1,less_conv,inconv,problematic,recommended,priority
9970,great_pret,less_proper,incomplete,1,less_conv,inconv,problematic,priority,priority
9971,great_pret,less_proper,incomplete,1,less_conv,inconv,problematic,not_recom,not_recom
9972,great_pret,less_proper,incomplete,1,critical,convenient,nonprob,recommended,priority
9973,great_pret,less_proper,incomplete,1,critical,convenient,nonprob,priority,spec_prior
9974,great_pret,less_proper,incomplete,1,critical,convenient,nonprob,not_recom,not_recom
9975,great_pret,less_proper,incomplete,1,critical,convenient,slightly_prob,recommended,priority
9976,great_pret,less_proper,incomplete,1,critical,convenient,slightly_prob,priority,spec_prior
9977,great_pret,less_proper,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recom
9978,great_pret,less_proper,incomplete,1,critical,convenient,problematic,recommended,spec_prior
9979,great_pret,less_proper,incomplete,1,critical,convenient,problematic,priority,spec_prior
9980,great_pret,less_proper,incomplete,1,critical,convenient,problematic,not_recom,not_recom
9981,great_pret,less_proper,incomplete,1,critical,inconv,nonprob,recommended,priority
9982,great_pret,less_proper,incomplete,1,critical,inconv,nonprob,priority,spec_prior
9983,great_pret,less_proper,incomplete,1,critical,inconv,nonprob,not_recom,not_recom
9984,great_pret,less_proper,incomplete,1,critical,inconv,slightly_prob,recommended,priority
9985,great_pret,less_proper,incomplete,1,critical,inconv,slightly_prob,priority,spec_prior
9986,great_pret,less_proper,incomplete,1,critical,inconv,slightly_prob,not_recom,not_recom
9987,great_pret,less_proper,incomplete,1,critical,inconv,problematic,recommended,spec_prior
9988,great_pret,less_proper,incomplete,1,critical,inconv,problematic,priority,spec_prior
9989,great_pret,less_proper,incomplete,1,critical,inconv,problematic,not_recom,not_recom
9990,great_pret,less_proper,incomplete,2,convenient,convenient,nonprob,recommended,priority
9991,great_pret,less_proper,incomplete,2,convenient,convenient,nonprob,priority,priority
9992,great_pret,less_proper,incomplete,2,convenient,convenient,nonprob,not_recom,not_recom
9993,great_pret,less_proper,incomplete,2,convenient,convenient,slightly_prob,recommended,priority
9994,great_pret,less_proper,incomplete,2,convenient,convenient,slightly_prob,priority,priority
9995,great_pret,less_proper,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recom
9996,great_pret,less_proper,incomplete,2,convenient,convenient,problematic,recommended,priority
9997,great_pret,less_proper,incomplete,2,convenient,convenient,problematic,priority,priority
9998,great_pret,less_proper,incomplete,2,convenient,convenient,problematic,not_recom,not_recom
9999,great_pret,less_proper,incomplete,2,convenient,inconv,nonprob,recommended,priority
10000,great_pret,less_proper,incomplete,2,convenient,inconv,nonprob,priority,spec_prior
10001,great_pret,less_proper,incomplete,2,convenient,inconv,nonprob,not_recom,not_recom
10002,great_pret,less_proper,incomplete,2,convenient,inconv,slightly_prob,recommended,priority
10003,great_pret,less_proper,incomplete,2,convenient,inconv,slightly_prob,priority,spec_prior
10004,great_pret,less_proper,incomplete,2,convenient,inconv,slightly_prob,not_recom,not_recom
10005,great_pret,less_proper,incomplete,2,convenient,inconv,problematic,recommended,spec_prior
10006,great_pret,less_proper,incomplete,2,convenient,inconv,problematic,priority,spec_prior
10007,great_pret,less_proper,incomplete,2,convenient,inconv,problematic,not_recom,not_recom
10008,great_pret,less_proper,incomplete,2,less_conv,convenient,nonprob,recommended,priority
10009,great_pret,less_proper,incomplete,2,less_conv,convenient,nonprob,priority,spec_prior
10010,great_pret,less_proper,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recom
10011,great_pret,less_proper,incomplete,2,less_conv,convenient,slightly_prob,recommended,priority
10012,great_pret,less_proper,incomplete,2,less_conv,convenient,slightly_prob,priority,spec_prior
10013,great_pret,less_proper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
10014,great_pret,less_proper,incomplete,2,less_conv,convenient,problematic,recommended,spec_prior
10015,great_pret,less_proper,incomplete,2,less_conv,convenient,problematic,priority,spec_prior
10016,great_pret,less_proper,incomplete,2,less_conv,convenient,problematic,not_recom,not_recom
