age,job,marital,education,default,balance,housing-loan,personal-loan,current-campaign,previous-campaign,subscribed
43,blue-collar,married,primary,no,483,yes,no,3,0,no
53,unemployed,married,secondary,no,94,no,no,1,14,yes
57,retired,married,secondary,no,1044,no,no,1,2,yes
39,self-employed,single,unknown,no,0,no,no,11,0,no
56,technician,divorced,tertiary,no,401,yes,no,1,0,no
29,services,single,unknown,no,33,no,no,1,0,no
38,blue-collar,married,primary,no,506,yes,yes,1,0,no
59,management,married,tertiary,no,1881,no,no,2,0,no
42,technician,single,unknown,no,344,yes,no,7,0,no
46,blue-collar,married,primary,no,0,yes,no,9,0,no
31,admin.,married,secondary,no,3,yes,no,12,0,no
35,services,divorced,secondary,no,221,yes,no,1,1,no
50,self-employed,married,secondary,no,36,no,no,10,0,no
42,blue-collar,married,primary,no,969,yes,no,1,0,no
36,services,single,secondary,no,760,no,no,13,0,no
25,admin.,single,tertiary,no,220,no,no,1,0,no
42,management,single,tertiary,no,10907,no,no,3,0,no
27,student,single,tertiary,no,-148,yes,no,3,1,no
32,blue-collar,married,primary,no,415,yes,no,4,0,yes
57,management,married,tertiary,no,1341,yes,no,2,0,no
48,blue-collar,married,secondary,no,865,yes,no,2,0,no
34,blue-collar,divorced,secondary,no,-566,yes,no,2,0,no
33,services,married,secondary,no,210,yes,yes,1,0,no
26,technician,single,secondary,no,1275,yes,no,9,0,no
50,blue-collar,married,secondary,no,579,no,no,4,0,no
60,technician,single,tertiary,no,2934,no,no,2,0,no
47,management,married,tertiary,no,6637,yes,no,2,0,no
31,management,married,tertiary,no,271,no,no,1,0,no
52,technician,married,tertiary,no,0,no,no,3,4,no
36,services,married,secondary,no,472,yes,no,1,0,no
43,blue-collar,married,primary,no,487,yes,no,2,0,no
30,technician,single,tertiary,no,699,yes,no,4,0,no
32,blue-collar,married,secondary,no,150,no,no,1,0,no
31,management,single,tertiary,no,1130,yes,no,3,4,no
29,management,single,secondary,no,584,yes,no,19,0,no
48,services,divorced,secondary,no,3186,no,yes,1,0,no
32,services,single,secondary,no,133,no,no,1,0,yes
30,housemaid,single,tertiary,no,868,no,no,2,0,no
48,blue-collar,married,secondary,no,480,yes,no,1,2,yes
51,blue-collar,married,unknown,no,1883,yes,no,1,0,no
34,management,married,tertiary,no,606,no,no,1,0,yes
35,blue-collar,married,secondary,no,603,yes,no,2,0,no
49,management,single,primary,no,548,no,no,6,0,no
36,unemployed,married,secondary,no,-872,yes,yes,1,1,no
37,blue-collar,divorced,secondary,no,33,yes,no,2,1,no
37,management,married,tertiary,no,1689,yes,no,2,0,no
49,blue-collar,married,primary,no,902,no,no,2,0,no
44,services,divorced,secondary,no,0,yes,yes,1,0,no
40,student,married,secondary,no,260,no,no,1,6,no
57,technician,married,secondary,no,589,yes,no,1,4,no
39,technician,married,secondary,no,626,yes,no,2,0,no
38,services,married,secondary,no,0,no,yes,6,0,no
51,blue-collar,divorced,secondary,no,78,yes,no,2,0,no
27,blue-collar,single,secondary,no,3792,no,no,2,0,yes
38,blue-collar,single,tertiary,no,14058,no,no,20,0,no
30,technician,single,secondary,no,-522,yes,yes,2,6,yes
36,student,single,unknown,no,386,no,no,2,0,no
37,unemployed,married,secondary,no,1978,no,no,1,1,yes
53,admin.,married,secondary,no,459,no,no,6,1,no
38,unemployed,married,tertiary,no,2812,yes,no,1,0,yes
48,management,married,tertiary,no,5057,no,yes,1,0,no
26,housemaid,married,secondary,no,-759,yes,no,1,0,no
33,blue-collar,single,secondary,no,-416,yes,no,2,0,yes
47,technician,married,unknown,no,2106,yes,no,1,0,no
45,management,divorced,tertiary,no,220,yes,no,4,0,no
32,blue-collar,divorced,secondary,no,0,yes,no,2,0,no
69,retired,married,unknown,no,426,no,no,1,1,yes
65,unknown,married,unknown,no,4717,no,no,1,0,yes
37,blue-collar,married,secondary,no,395,yes,no,2,0,no
45,blue-collar,divorced,primary,no,0,yes,no,2,0,no
36,blue-collar,married,secondary,no,-206,yes,no,2,0,no
62,self-employed,divorced,tertiary,no,6,yes,no,1,4,yes
37,management,married,tertiary,no,4039,no,yes,2,0,no
39,services,divorced,secondary,no,687,yes,no,1,0,yes
38,technician,single,secondary,no,-242,yes,no,3,6,yes
31,management,married,tertiary,no,582,yes,no,2,0,no
58,blue-collar,divorced,primary,no,8218,yes,no,10,0,no
44,management,single,tertiary,no,1424,yes,no,2,0,no
31,blue-collar,married,secondary,no,92,yes,no,1,0,yes
33,technician,single,secondary,no,2085,no,no,2,0,yes
36,technician,single,tertiary,no,197,no,no,1,0,yes
31,technician,single,secondary,no,2305,no,no,1,0,no
45,admin.,married,secondary,no,-547,yes,no,2,0,no
30,technician,single,tertiary,no,411,no,no,1,0,no
34,blue-collar,married,secondary,no,584,yes,no,2,0,no
34,management,married,tertiary,no,997,yes,yes,1,0,no
39,admin.,divorced,secondary,no,83,yes,no,6,0,no
41,management,married,tertiary,no,6563,no,no,8,0,no
32,services,single,secondary,no,0,yes,no,13,0,no
32,management,single,tertiary,no,0,no,no,6,0,no
36,blue-collar,married,primary,no,398,yes,no,1,0,no
35,admin.,married,tertiary,no,1145,yes,no,2,0,no
32,management,single,tertiary,no,2,yes,no,2,0,yes
33,management,single,tertiary,no,201,yes,no,1,1,no
49,entrepreneur,married,primary,no,563,no,no,1,0,no
35,management,married,tertiary,no,3161,no,no,2,0,no
31,technician,married,secondary,no,0,no,yes,6,0,no
42,management,married,secondary,no,1331,no,no,2,0,no
34,housemaid,married,primary,no,2929,no,no,2,0,yes
32,services,married,secondary,yes,-220,yes,yes,2,0,no
29,management,single,tertiary,no,5980,yes,no,1,0,no
32,services,single,secondary,no,48,yes,no,3,0,no
50,housemaid,single,unknown,no,0,no,no,8,0,no
58,retired,married,secondary,no,3382,no,yes,2,2,no
59,technician,married,secondary,no,2308,no,no,1,1,yes
25,student,married,tertiary,no,10,yes,no,4,0,yes
57,services,married,secondary,no,162,yes,no,1,0,no
30,blue-collar,single,secondary,no,1073,yes,no,4,0,no
26,services,single,secondary,no,1700,yes,no,5,0,no
50,services,single,primary,no,148,yes,no,2,0,no
39,services,married,secondary,no,0,yes,no,1,0,no
45,blue-collar,married,primary,no,185,yes,no,3,0,no
37,management,divorced,tertiary,no,896,no,yes,2,0,no
47,blue-collar,divorced,primary,no,1279,yes,no,2,0,no
50,technician,married,tertiary,no,199,yes,yes,2,1,no
40,management,married,secondary,no,99,no,no,5,0,no
35,blue-collar,married,primary,no,378,yes,no,3,0,no
53,management,married,tertiary,no,15,no,no,2,0,yes
35,admin.,married,secondary,no,147,yes,yes,1,7,no
54,technician,married,secondary,no,2225,no,yes,2,0,no
35,admin.,single,secondary,no,1810,yes,no,2,0,no
31,housemaid,married,unknown,yes,-6,no,yes,2,0,no
46,technician,divorced,secondary,no,435,yes,no,3,0,no
52,management,married,secondary,no,335,no,no,1,1,yes
34,admin.,divorced,secondary,no,-251,no,no,1,0,yes
46,services,divorced,secondary,no,5,yes,yes,2,0,no
54,self-employed,married,secondary,no,641,yes,no,1,2,no
37,admin.,married,tertiary,no,0,yes,no,1,0,no
39,admin.,married,tertiary,no,722,no,no,1,0,no
50,technician,married,tertiary,no,3337,yes,yes,14,0,no
44,technician,divorced,secondary,no,0,no,no,5,0,no
56,admin.,married,secondary,no,1504,yes,no,2,0,no
40,services,married,tertiary,no,35,no,no,4,3,no
36,services,married,secondary,no,895,yes,yes,1,0,no
33,management,married,tertiary,no,752,yes,no,4,0,no
33,blue-collar,single,secondary,no,1925,yes,no,2,0,no
42,services,married,secondary,no,-246,yes,no,1,0,no
30,self-employed,single,tertiary,no,901,yes,yes,1,0,no
33,admin.,single,secondary,no,894,no,no,2,0,no
26,blue-collar,single,secondary,no,592,yes,yes,1,0,no
26,admin.,single,secondary,no,3529,no,yes,2,0,no
37,services,married,secondary,no,0,yes,yes,2,0,no
59,retired,married,primary,no,0,no,no,2,0,yes
49,blue-collar,married,primary,no,371,yes,no,44,0,no
33,blue-collar,single,primary,no,1,yes,no,1,0,no
46,technician,single,secondary,no,834,yes,no,2,0,no
55,entrepreneur,married,primary,no,298,yes,no,3,0,no
49,services,married,tertiary,no,306,yes,no,7,0,no
51,technician,married,secondary,no,143,yes,no,1,0,no
27,admin.,married,secondary,no,186,yes,no,2,0,no
44,technician,married,secondary,no,5597,no,no,3,0,no
40,services,single,secondary,no,1547,yes,no,2,1,no
36,management,married,tertiary,no,1852,no,no,1,0,no
46,admin.,single,secondary,no,1790,yes,no,5,0,no
30,services,single,secondary,no,20,yes,no,6,1,no
35,admin.,married,secondary,no,8652,yes,no,6,0,no
31,technician,single,secondary,no,1626,no,no,2,3,no
37,admin.,married,secondary,no,749,no,no,1,0,no
49,blue-collar,married,unknown,no,51,yes,no,1,0,no
27,services,single,secondary,yes,-1,no,no,2,0,no
32,blue-collar,married,secondary,no,-32,yes,no,1,0,no
70,retired,divorced,secondary,no,6850,no,no,3,1,no
22,technician,single,secondary,no,333,no,yes,1,0,no
58,blue-collar,married,secondary,no,-27,no,yes,13,0,no
33,blue-collar,married,secondary,no,932,yes,no,1,0,no
83,retired,divorced,primary,no,0,no,no,1,3,no
50,management,divorced,tertiary,no,100,yes,yes,1,3,no
53,blue-collar,married,secondary,no,-626,yes,no,1,0,no
37,management,single,tertiary,no,9,no,no,2,0,no
55,services,divorced,primary,no,653,no,no,1,0,no
49,admin.,married,secondary,no,3608,yes,no,1,0,yes
41,blue-collar,married,primary,no,293,yes,yes,1,0,no
40,management,single,tertiary,no,36,yes,no,3,0,no
48,management,married,tertiary,no,263,yes,no,2,0,no
27,student,single,secondary,no,8366,no,no,2,1,no
30,management,single,tertiary,no,2186,yes,no,1,0,no
37,entrepreneur,single,secondary,no,20453,yes,no,1,0,no
37,services,single,secondary,no,105,no,yes,4,0,no
40,blue-collar,married,secondary,no,440,yes,no,2,0,no
73,retired,married,unknown,no,519,no,no,1,1,yes
50,management,married,tertiary,no,19447,yes,yes,1,0,no
53,blue-collar,married,primary,no,225,no,no,7,0,no
47,blue-collar,married,secondary,no,2548,yes,no,1,1,no
33,technician,divorced,secondary,no,0,no,no,8,0,no
50,blue-collar,married,unknown,no,2284,yes,no,17,0,yes
51,blue-collar,married,primary,no,40,yes,no,1,1,no
42,housemaid,divorced,tertiary,no,364,no,no,1,0,no
34,technician,single,secondary,no,174,no,no,4,0,no
44,technician,married,secondary,no,10888,yes,no,1,0,no
32,admin.,married,secondary,no,0,yes,yes,2,2,no
60,retired,married,tertiary,no,225,no,no,2,0,no
60,retired,divorced,tertiary,no,2131,no,no,6,0,no
29,blue-collar,single,secondary,no,-20,no,yes,1,0,yes
39,management,single,secondary,no,36,no,no,2,0,no
47,blue-collar,married,primary,no,2642,no,no,2,0,no
30,admin.,married,tertiary,no,400,yes,no,1,0,no
31,technician,single,tertiary,no,1214,no,no,1,0,no
34,management,single,tertiary,no,-292,yes,no,6,0,no
51,admin.,married,secondary,no,1415,yes,no,3,0,no
38,blue-collar,married,secondary,no,213,yes,no,15,0,no
47,admin.,single,secondary,no,2540,no,no,5,0,no
46,housemaid,single,tertiary,no,3232,no,no,2,0,no
33,management,married,tertiary,no,296,no,no,2,0,no
30,management,married,tertiary,no,42,no,no,6,0,no
40,technician,married,secondary,no,697,no,no,2,2,no
38,blue-collar,single,secondary,no,13156,yes,no,4,1,no
63,retired,divorced,secondary,no,1490,no,no,1,0,yes
33,management,married,tertiary,no,150,no,no,2,0,no
59,retired,married,secondary,no,0,no,no,1,0,yes
29,management,single,tertiary,no,4210,yes,no,1,0,no
54,services,divorced,secondary,no,1012,yes,no,3,2,no
57,technician,married,secondary,no,16063,yes,no,3,0,no
57,blue-collar,married,primary,no,5431,yes,yes,1,0,no
28,services,single,secondary,no,317,yes,no,3,0,no
30,technician,single,secondary,no,4787,yes,no,1,2,no
28,blue-collar,married,secondary,no,225,yes,yes,2,0,no
45,services,divorced,primary,no,3854,yes,no,3,0,no
29,services,divorced,secondary,no,92,yes,no,1,0,no
42,blue-collar,married,primary,no,-10,yes,no,4,0,no
31,blue-collar,married,secondary,no,-617,yes,no,2,0,no
59,housemaid,divorced,primary,no,195,no,no,2,0,no
41,blue-collar,married,primary,no,1172,yes,no,1,0,no
57,housemaid,married,secondary,no,0,no,no,2,0,no
43,services,divorced,secondary,no,0,no,no,4,0,no
30,services,divorced,secondary,no,-94,yes,no,2,0,no
26,admin.,single,secondary,no,609,no,no,1,0,no
52,management,single,tertiary,no,4,no,yes,9,0,no
32,entrepreneur,divorced,secondary,no,1121,yes,yes,3,0,no
39,management,divorced,tertiary,no,355,yes,no,5,0,no
31,blue-collar,married,secondary,no,3653,yes,yes,1,4,no
83,retired,divorced,primary,no,1097,no,no,1,0,yes
34,management,married,tertiary,no,436,no,yes,4,0,no
40,blue-collar,married,secondary,no,4795,yes,no,1,0,no
39,self-employed,married,secondary,no,266,no,no,2,0,no
50,unemployed,married,secondary,no,3357,no,no,4,0,yes
30,technician,married,tertiary,no,101,yes,yes,3,0,no
43,blue-collar,married,secondary,no,10910,yes,no,2,0,no
49,blue-collar,married,secondary,no,1568,no,no,6,0,no
41,retired,single,primary,no,0,no,no,1,2,no
35,blue-collar,married,secondary,no,305,yes,no,7,25,no
57,retired,married,tertiary,no,31,no,no,2,0,no
29,entrepreneur,married,secondary,no,452,yes,no,1,0,no
48,admin.,married,secondary,no,5,yes,no,2,0,no
38,entrepreneur,divorced,tertiary,no,7929,no,no,3,0,no
41,entrepreneur,married,primary,no,39,yes,no,2,0,yes
39,housemaid,married,primary,no,267,no,no,5,0,no
31,management,married,tertiary,no,4945,no,no,1,0,no
51,technician,married,secondary,no,463,yes,no,5,0,no
35,unemployed,single,secondary,no,2116,yes,no,2,0,no
45,admin.,divorced,secondary,no,59,yes,no,8,0,yes
28,blue-collar,married,secondary,no,131,yes,no,5,0,no
57,retired,married,secondary,no,107,no,no,2,0,no
36,unemployed,married,secondary,no,-35,no,no,3,0,no
49,technician,married,primary,no,230,yes,no,1,0,no
34,management,single,tertiary,no,2679,yes,no,1,0,no
65,retired,married,primary,no,493,no,no,1,1,no
26,services,single,secondary,no,256,yes,no,2,0,no
52,blue-collar,married,primary,no,-133,no,no,2,0,no
32,blue-collar,single,secondary,no,811,yes,no,1,0,yes
33,unemployed,married,tertiary,no,302,yes,yes,1,0,no
43,management,married,tertiary,no,3529,yes,no,3,0,no
26,technician,single,tertiary,no,75,yes,yes,1,0,no
45,technician,married,secondary,no,999,yes,no,6,2,no
30,management,single,tertiary,no,7845,yes,no,1,0,no
37,services,divorced,primary,no,260,yes,no,2,0,no
45,management,single,tertiary,no,2048,yes,no,1,1,yes
34,management,married,tertiary,no,1557,yes,yes,1,0,no
35,services,married,secondary,no,505,yes,yes,2,0,no
41,admin.,married,tertiary,no,1536,no,no,2,0,no
42,self-employed,married,tertiary,no,0,no,no,6,0,no
48,blue-collar,married,unknown,no,439,yes,no,1,2,no
45,unknown,married,primary,no,44,no,no,1,0,no
47,management,married,tertiary,no,295,yes,no,1,0,no
37,blue-collar,married,primary,no,190,yes,yes,1,0,no
32,management,married,secondary,no,3935,yes,no,2,0,no
40,management,married,tertiary,no,-17,yes,yes,1,1,yes
35,technician,single,secondary,no,175,yes,no,1,1,no
31,technician,single,secondary,no,4888,yes,no,4,2,no
36,technician,single,tertiary,no,40,no,no,3,0,no
44,management,married,tertiary,no,4460,no,no,2,0,no
52,admin.,divorced,secondary,no,98,no,yes,1,0,no
28,student,single,secondary,no,330,no,no,1,0,no
45,blue-collar,married,primary,no,13117,no,no,2,0,no
38,management,married,tertiary,no,12877,no,no,3,0,no
39,blue-collar,married,primary,no,1506,yes,no,2,0,no
28,management,single,tertiary,no,0,no,no,2,0,no
31,technician,single,secondary,no,775,no,no,1,0,no
46,blue-collar,married,primary,no,258,yes,no,1,0,no
22,student,single,secondary,no,246,yes,no,1,0,no
49,blue-collar,single,primary,no,2146,yes,no,2,2,yes
44,unemployed,married,secondary,no,304,yes,no,2,0,no
31,self-employed,single,secondary,no,360,yes,no,4,0,no
53,blue-collar,married,primary,no,3316,yes,no,6,0,no
55,management,married,tertiary,no,6880,no,no,2,0,no
35,technician,married,secondary,no,2189,no,no,3,0,no
35,blue-collar,married,secondary,no,5304,yes,no,1,2,no
37,management,single,tertiary,no,102,yes,no,2,0,no
50,blue-collar,married,secondary,no,181,yes,no,2,0,no
37,management,married,primary,no,3953,yes,no,2,1,no
37,blue-collar,single,primary,no,6969,yes,no,1,0,no
29,management,single,tertiary,no,572,no,no,1,1,yes
31,admin.,single,secondary,no,223,yes,no,1,11,no
40,technician,married,secondary,no,-396,yes,no,1,0,no
47,services,divorced,secondary,no,164,no,no,1,0,no
55,self-employed,married,secondary,no,2678,no,yes,12,0,no
33,technician,single,secondary,no,920,yes,no,1,4,no
53,services,divorced,secondary,no,4554,no,no,6,0,no
38,management,single,tertiary,no,623,no,no,4,4,yes
61,management,married,secondary,no,967,no,no,1,0,no
43,unemployed,divorced,secondary,no,1577,yes,no,1,0,no
42,housemaid,married,primary,no,1,yes,no,5,0,no
36,management,divorced,tertiary,no,0,no,no,4,0,no
31,technician,single,tertiary,no,1166,yes,no,1,0,no
59,management,married,unknown,no,3534,no,no,4,0,no
29,blue-collar,married,primary,no,200,yes,no,2,0,no
33,technician,married,secondary,no,4790,yes,no,1,2,no
44,blue-collar,married,primary,no,-237,yes,no,1,0,no
43,blue-collar,married,secondary,no,1335,yes,no,2,0,no
42,management,married,tertiary,no,603,yes,no,5,0,no
32,management,single,tertiary,no,577,no,no,2,0,no
43,management,married,tertiary,no,0,yes,no,1,0,no
39,admin.,single,secondary,no,163,yes,no,2,0,no
23,blue-collar,married,primary,no,1158,yes,no,1,0,no
43,services,married,secondary,no,642,no,no,2,0,no
46,admin.,married,secondary,no,466,yes,no,1,0,no
31,technician,married,secondary,no,119,yes,no,1,0,no
38,management,married,tertiary,no,3436,no,no,4,0,yes
53,blue-collar,married,primary,no,238,yes,no,2,5,no
37,blue-collar,married,primary,no,378,yes,no,1,0,no
49,entrepreneur,divorced,secondary,no,32,no,no,1,0,no
31,unemployed,single,secondary,no,315,no,no,1,1,no
45,management,married,tertiary,no,6945,no,no,5,3,no
58,admin.,married,secondary,no,3496,yes,no,4,0,no
35,blue-collar,single,secondary,no,0,yes,no,1,0,no
32,technician,single,secondary,no,309,yes,yes,1,3,no
28,technician,single,tertiary,no,0,yes,no,6,0,no
26,technician,single,secondary,no,668,yes,no,3,0,yes
48,management,married,tertiary,no,1175,yes,no,3,0,no
30,blue-collar,single,secondary,no,363,no,no,3,0,no
31,entrepreneur,single,tertiary,no,38,no,no,2,0,no
31,management,married,tertiary,no,1183,yes,no,6,0,no
45,blue-collar,divorced,primary,no,942,no,no,1,0,no
38,admin.,married,secondary,no,4196,yes,no,2,0,no
34,management,married,tertiary,no,297,yes,no,4,0,no
42,services,married,secondary,no,-91,yes,yes,1,0,no
