,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
13812,13813,03-08-2012,3,1,8,17,0,5,1,2,0.84,0.8029999999999999,0.53,0.2836,95,646,741
13813,13814,03-08-2012,3,1,8,18,0,5,1,2,0.82,0.8029999999999999,0.59,0.2537,98,573,671
13814,13815,03-08-2012,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,81,388,469
13815,13816,03-08-2012,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,89,300,389
13816,13817,03-08-2012,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.19399999999999998,54,224,278
13817,13818,03-08-2012,3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,46,156,202
13818,13819,03-08-2012,3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,26,170,196
13819,13820,04-08-2012,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,24,137,161
13820,13821,04-08-2012,3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.19399999999999998,23,99,122
13821,13822,04-08-2012,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,20,64,84
13822,13823,04-08-2012,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,11,19,30
13823,13824,04-08-2012,3,1,8,4,0,6,0,1,0.72,0.6970000000000001,0.79,0.19399999999999998,2,11,13
13824,13825,04-08-2012,3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,1,16,17
13825,13826,04-08-2012,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,12,37,49
13826,13827,04-08-2012,3,1,8,7,0,6,0,1,0.72,0.6970000000000001,0.77,0.1642,18,49,67
13827,13828,04-08-2012,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.19399999999999998,49,132,181
13828,13829,04-08-2012,3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,61,217,278
13829,13830,04-08-2012,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.19399999999999998,108,288,396
13830,13831,04-08-2012,3,1,8,11,0,6,0,1,0.86,0.8029999999999999,0.47,0.2537,155,315,470
13831,13832,04-08-2012,3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,222,325,547
13832,13833,04-08-2012,3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,195,332,527
13833,13834,04-08-2012,3,1,8,14,0,6,0,1,0.88,0.8029999999999999,0.4,0.3881,183,289,472
13834,13835,04-08-2012,3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,205,284,489
13835,13836,04-08-2012,3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450
13836,13837,04-08-2012,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,179,313,492
13837,13838,04-08-2012,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,169,321,490
13838,13839,04-08-2012,3,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,133,264,397
13839,13840,04-08-2012,3,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,117,195,312
13840,13841,04-08-2012,3,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,96,193,289
13841,13842,04-08-2012,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,104,165,269
13842,13843,04-08-2012,3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,61,161,222
13843,13844,05-08-2012,3,1,8,0,0,0,0,1,0.74,0.6970000000000001,0.7,0.2836,32,121,153
13844,13845,05-08-2012,3,1,8,1,0,0,0,1,0.74,0.6970000000000001,0.7,0.2537,8,79,87
13845,13846,05-08-2012,3,1,8,2,0,0,0,1,0.74,0.6970000000000001,0.7,0.2985,5,68,73
13846,13847,05-08-2012,3,1,8,3,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,9,32,41
13847,13848,05-08-2012,3,1,8,4,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,3,11,14
13848,13849,05-08-2012,3,1,8,5,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,1,18,19
13849,13850,05-08-2012,3,1,8,6,0,0,0,1,0.72,0.6970000000000001,0.79,0.2537,7,12,19
13850,13851,05-08-2012,3,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985,18,50,68
13851,13852,05-08-2012,3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108
13852,13853,05-08-2012,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229
13853,13854,05-08-2012,3,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,111,253,364
13854,13855,05-08-2012,3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,155,282,437
13855,13856,05-08-2012,3,1,8,12,0,0,0,1,0.86,0.8029999999999999,0.47,0.5224,161,330,491
13856,13857,05-08-2012,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,208,315,523
13857,13858,05-08-2012,3,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,161,365,526
13858,13859,05-08-2012,3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,164,286,450
13859,13860,05-08-2012,3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,143,278,421
13860,13861,05-08-2012,3,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537,122,260,382
13861,13862,05-08-2012,3,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343,75,154,229
13862,13863,05-08-2012,3,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,46,139,185
13863,13864,05-08-2012,3,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,53,140,193
13864,13865,05-08-2012,3,1,8,21,0,0,0,1,0.72,0.6970000000000001,0.79,0.1045,51,157,208
13865,13866,05-08-2012,3,1,8,22,0,0,0,1,0.72,0.6970000000000001,0.79,0.0896,57,100,157
13866,13867,05-08-2012,3,1,8,23,0,0,0,2,0.72,0.6970000000000001,0.79,0.1642,29,58,87
13867,13868,06-08-2012,3,1,8,0,0,1,1,2,0.72,0.6970000000000001,0.79,0.0,9,24,33
13868,13869,06-08-2012,3,1,8,1,0,1,1,1,0.72,0.6970000000000001,0.79,0.0896,1,10,11
13869,13870,06-08-2012,3,1,8,2,0,1,1,2,0.72,0.6970000000000001,0.79,0.1343,0,5,5
13870,13871,06-08-2012,3,1,8,3,0,1,1,3,0.72,0.6970000000000001,0.79,0.0896,0,5,5
13871,13872,06-08-2012,3,1,8,4,0,1,1,2,0.72,0.6970000000000001,0.74,0.1343,3,8,11
13872,13873,06-08-2012,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.19399999999999998,2,23,25
13873,13874,06-08-2012,3,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239,4,137,141
13874,13875,06-08-2012,3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.19399999999999998,14,393,407
13875,13876,06-08-2012,3,1,8,8,0,1,1,2,0.7,0.6667,0.79,0.0,27,578,605
13876,13877,06-08-2012,3,1,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,28,248,276
13877,13878,06-08-2012,3,1,8,10,0,1,1,1,0.74,0.6970000000000001,0.7,0.2239,54,159,213
13878,13879,06-08-2012,3,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,108,152,260
13879,13880,06-08-2012,3,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,72,213,285
13880,13881,06-08-2012,3,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,85,204,289
13881,13882,06-08-2012,3,1,8,14,0,1,1,1,0.82,0.7576,0.46,0.0,99,188,287
13882,13883,06-08-2012,3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183,274
13883,13884,06-08-2012,3,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,88,363,451
13884,13885,06-08-2012,3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0.0,112,746,858
13885,13886,06-08-2012,3,1,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343,100,743,843
13886,13887,06-08-2012,3,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.19399999999999998,109,531,640
13887,13888,06-08-2012,3,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,89,368,457
13888,13889,06-08-2012,3,1,8,21,0,1,1,1,0.74,0.6970000000000001,0.7,0.19399999999999998,72,245,317
13889,13890,06-08-2012,3,1,8,22,0,1,1,1,0.74,0.6970000000000001,0.7,0.0896,50,157,207
13890,13891,06-08-2012,3,1,8,23,0,1,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,16,97,113
13891,13892,07-08-2012,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.19399999999999998,15,32,47
13892,13893,07-08-2012,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,2,16,18
13893,13894,07-08-2012,3,1,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343,6,7,13
13894,13895,07-08-2012,3,1,8,3,0,2,1,1,0.7,0.6667,0.84,0.0,0,6,6
13895,13896,07-08-2012,3,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,2,7,9
13896,13897,07-08-2012,3,1,8,5,0,2,1,1,0.7,0.6667,0.79,0.1045,3,33,36
13897,13898,07-08-2012,3,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.19399999999999998,3,176,179
13898,13899,07-08-2012,3,1,8,7,0,2,1,2,0.7,0.6667,0.74,0.1343,21,481,502
13899,13900,07-08-2012,3,1,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642,41,664,705
13900,13901,07-08-2012,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,44,283,327
13901,13902,07-08-2012,3,1,8,10,0,2,1,2,0.74,0.6970000000000001,0.7,0.1343,89,161,250
13902,13903,07-08-2012,3,1,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896,84,130,214
13903,13904,07-08-2012,3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,86,197,283
13904,13905,07-08-2012,3,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.19399999999999998,68,185,253
13905,13906,07-08-2012,3,1,8,14,0,2,1,2,0.82,0.7576,0.46,0.0,76,185,261
13906,13907,07-08-2012,3,1,8,15,0,2,1,1,0.8,0.7424,0.52,0.0,100,206,306
13907,13908,07-08-2012,3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,101,344,445
13908,13909,07-08-2012,3,1,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343,125,743,868
13909,13910,07-08-2012,3,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,103,711,814
13910,13911,07-08-2012,3,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,104,506,610
13911,13912,07-08-2012,3,1,8,20,0,2,1,2,0.74,0.6970000000000001,0.7,0.1343,74,374,448
13912,13913,07-08-2012,3,1,8,21,0,2,1,2,0.72,0.6970000000000001,0.74,0.0,70,247,317
13913,13914,07-08-2012,3,1,8,22,0,2,1,1,0.72,0.6970000000000001,0.74,0.1045,43,181,224
13914,13915,07-08-2012,3,1,8,23,0,2,1,1,0.72,0.6970000000000001,0.79,0.0,18,120,138
13915,13916,08-08-2012,3,1,8,0,0,3,1,1,0.7,0.6667,0.84,0.0,12,46,58
13916,13917,08-08-2012,3,1,8,1,0,3,1,1,0.72,0.6970000000000001,0.79,0.0,3,20,23
13917,13918,08-08-2012,3,1,8,2,0,3,1,1,0.7,0.6667,0.84,0.0,1,5,6
13918,13919,08-08-2012,3,1,8,3,0,3,1,1,0.7,0.6667,0.84,0.0,1,6,7
13919,13920,08-08-2012,3,1,8,4,0,3,1,1,0.7,0.6667,0.84,0.0,1,6,7
13920,13921,08-08-2012,3,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,3,40,43
13921,13922,08-08-2012,3,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,4,169,173
13922,13923,08-08-2012,3,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,24,458,482
13923,13924,08-08-2012,3,1,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896,48,689,737
13924,13925,08-08-2012,3,1,8,9,0,3,1,2,0.76,0.7273,0.66,0.0,33,308,341
13925,13926,08-08-2012,3,1,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343,63,151,214
13926,13927,08-08-2012,3,1,8,11,0,3,1,2,0.8,0.7424,0.52,0.0,80,159,239
13927,13928,08-08-2012,3,1,8,12,0,3,1,2,0.8,0.7424,0.52,0.0,63,217,280
13928,13929,08-08-2012,3,1,8,13,0,3,1,2,0.8,0.7424,0.52,0.0,101,212,313
13929,13930,08-08-2012,3,1,8,14,0,3,1,2,0.8,0.7424,0.52,0.2537,63,173,236
13930,13931,08-08-2012,3,1,8,15,0,3,1,2,0.84,0.7576,0.44,0.19399999999999998,110,168,278
13931,13932,08-08-2012,3,1,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836,113,328,441
13932,13933,08-08-2012,3,1,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,107,751,858
13933,13934,08-08-2012,3,1,8,18,0,3,1,2,0.78,0.7273,0.55,0.1642,117,745,862
13934,13935,08-08-2012,3,1,8,19,0,3,1,1,0.76,0.7273,0.66,0.2239,119,567,686
13935,13936,08-08-2012,3,1,8,20,0,3,1,1,0.74,0.6970000000000001,0.66,0.19399999999999998,76,424,500
13936,13937,08-08-2012,3,1,8,21,0,3,1,1,0.74,0.6970000000000001,0.66,0.1045,70,311,381
13937,13938,08-08-2012,3,1,8,22,0,3,1,1,0.72,0.6970000000000001,0.74,0.1045,35,198,233
13938,13939,08-08-2012,3,1,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,16,120,136
13939,13940,09-08-2012,3,1,8,0,0,4,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,16,51,67
13940,13941,09-08-2012,3,1,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,5,23,28
13941,13942,09-08-2012,3,1,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,2,12,14
13942,13943,09-08-2012,3,1,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896,1,5,6
13943,13944,09-08-2012,3,1,8,4,0,4,1,2,0.68,0.6364,0.89,0.1343,0,10,10
13944,13945,09-08-2012,3,1,8,5,0,4,1,2,0.66,0.5909,0.94,0.0,4,37,41
13945,13946,09-08-2012,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642,5,162,167
13946,13947,09-08-2012,3,1,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,24,451,475
13947,13948,09-08-2012,3,1,8,8,0,4,1,1,0.72,0.6970000000000001,0.74,0.1045,28,670,698
13948,13949,09-08-2012,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1642,54,299,353
13949,13950,09-08-2012,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239,72,133,205
13950,13951,09-08-2012,3,1,8,11,0,4,1,1,0.84,0.7576,0.44,0.0,94,166,260
13951,13952,09-08-2012,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045,85,192,277
13952,13953,09-08-2012,3,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,80,201,281
13953,13954,09-08-2012,3,1,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239,86,161,247
13954,13955,09-08-2012,3,1,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239,63,204,267
13955,13956,09-08-2012,3,1,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537,97,320,417
13956,13957,09-08-2012,3,1,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,111,699,810
13957,13958,09-08-2012,3,1,8,18,0,4,1,2,0.82,0.7576,0.46,0.2537,78,733,811
13958,13959,09-08-2012,3,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.19399999999999998,90,533,623
13959,13960,09-08-2012,3,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,91,387,478
13960,13961,09-08-2012,3,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642,50,286,336
13961,13962,09-08-2012,3,1,8,22,0,4,1,2,0.66,0.6212,0.69,0.2239,41,218,259
13962,13963,09-08-2012,3,1,8,23,0,4,1,1,0.66,0.6212,0.74,0.0,19,137,156
13963,13964,10-08-2012,3,1,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896,17,68,85
13964,13965,10-08-2012,3,1,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045,6,35,41
13965,13966,10-08-2012,3,1,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642,6,14,20
13966,13967,10-08-2012,3,1,8,3,0,5,1,2,0.72,0.6970000000000001,0.79,0.19399999999999998,3,6,9
13967,13968,10-08-2012,3,1,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836,0,7,7
13968,13969,10-08-2012,3,1,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836,4,29,33
13969,13970,10-08-2012,3,1,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985,3,41,44
13970,13971,10-08-2012,3,1,8,7,0,5,1,3,0.64,0.5758,0.89,0.1045,5,128,133
13971,13972,10-08-2012,3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,7,112,119
13972,13973,10-08-2012,3,1,8,9,0,5,1,2,0.64,0.5758,0.89,0.0,21,199,220
13973,13974,10-08-2012,3,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,27,166,193
13974,13975,10-08-2012,3,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,73,178,251
13975,13976,10-08-2012,3,1,8,12,0,5,1,2,0.74,0.6970000000000001,0.66,0.3582,75,240,315
13976,13977,10-08-2012,3,1,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582,66,224,290
13977,13978,10-08-2012,3,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582,71,236,307
13978,13979,10-08-2012,3,1,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478,100,224,324
13979,13980,10-08-2012,3,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,96,371,467
13980,13981,10-08-2012,3,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,111,619,730
13981,13982,10-08-2012,3,1,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985,88,552,640
13982,13983,10-08-2012,3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,98,394,492
13983,13984,10-08-2012,3,1,8,20,0,5,1,1,0.74,0.6970000000000001,0.66,0.2985,55,315,370
13984,13985,10-08-2012,3,1,8,21,0,5,1,1,0.74,0.6970000000000001,0.66,0.2537,50,236,286
13985,13986,10-08-2012,3,1,8,22,0,5,1,1,0.72,0.6970000000000001,0.74,0.2836,50,168,218
13986,13987,10-08-2012,3,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,33,159,192
13987,13988,11-08-2012,3,1,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836,38,142,180
13988,13989,11-08-2012,3,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239,32,84,116
13989,13990,11-08-2012,3,1,8,2,0,6,0,3,0.64,0.5909,0.78,0.19399999999999998,19,66,85
13990,13991,11-08-2012,3,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,2,19,21
13991,13992,11-08-2012,3,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,3,7,10
13992,13993,11-08-2012,3,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,2,9,11
13993,13994,11-08-2012,3,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,5,18,23
13994,13995,11-08-2012,3,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,8,54,62
13995,13996,11-08-2012,3,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,30,132,162
13996,13997,11-08-2012,3,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.19399999999999998,54,217,271
13997,13998,11-08-2012,3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,125,282,407
13998,13999,11-08-2012,3,1,8,11,0,6,0,1,0.74,0.6970000000000001,0.66,0.1642,203,296,499
13999,14000,11-08-2012,3,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,214,332,546
14000,14001,11-08-2012,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,228,341,569
14001,14002,11-08-2012,3,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,248,290,538
14002,14003,11-08-2012,3,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,246,316,562
14003,14004,11-08-2012,3,1,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985,227,304,531
14004,14005,11-08-2012,3,1,8,17,0,6,0,3,0.74,0.6970000000000001,0.66,0.3582,220,292,512
14005,14006,11-08-2012,3,1,8,18,0,6,0,2,0.7,0.6667,0.74,0.2985,107,193,300
14006,14007,11-08-2012,3,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,97,178,275
14007,14008,11-08-2012,3,1,8,20,0,6,0,3,0.66,0.5909,0.89,0.4179,31,129,160
14008,14009,11-08-2012,3,1,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642,26,102,128
14009,14010,11-08-2012,3,1,8,22,0,6,0,2,0.66,0.5909,0.89,0.1642,40,128,168
14010,14011,11-08-2012,3,1,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642,42,121,163
14011,14012,12-08-2012,3,1,8,0,0,0,0,2,0.64,0.6061,0.73,0.1343,24,96,120
14012,14013,12-08-2012,3,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,21,92,113
14013,14014,12-08-2012,3,1,8,2,0,0,0,1,0.64,0.6061,0.69,0.1343,19,67,86
14014,14015,12-08-2012,3,1,8,3,0,0,0,1,0.62,0.5909,0.73,0.0896,11,37,48
14015,14016,12-08-2012,3,1,8,4,0,0,0,1,0.64,0.6061,0.69,0.0896,2,8,10
14016,14017,12-08-2012,3,1,8,5,0,0,0,1,0.64,0.6212,0.61,0.19399999999999998,1,9,10
14017,14018,12-08-2012,3,1,8,6,0,0,0,1,0.64,0.6061,0.65,0.1642,2,14,16
14018,14019,12-08-2012,3,1,8,7,0,0,0,1,0.64,0.6061,0.65,0.1343,9,30,39
14019,14020,12-08-2012,3,1,8,8,0,0,0,1,0.66,0.6212,0.54,0.2239,35,84,119
14020,14021,12-08-2012,3,1,8,9,0,0,0,1,0.7,0.6515,0.48,0.2239,64,153,217
14021,14022,12-08-2012,3,1,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642,88,240,328
14022,14023,12-08-2012,3,1,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642,167,282,449
14023,14024,12-08-2012,3,1,8,12,0,0,0,1,0.74,0.6667,0.42,0.19399999999999998,163,342,505
14024,14025,12-08-2012,3,1,8,13,0,0,0,1,0.78,0.6970000000000001,0.4,0.0,178,365,543
14025,14026,12-08-2012,3,1,8,14,0,0,0,1,0.76,0.6818,0.4,0.19399999999999998,213,366,579
14026,14027,12-08-2012,3,1,8,15,0,0,0,1,0.76,0.6818,0.4,0.1343,235,342,577
14027,14028,12-08-2012,3,1,8,16,0,0,0,1,0.76,0.6818,0.4,0.1045,213,300,513
14028,14029,12-08-2012,3,1,8,17,0,0,0,1,0.8,0.6970000000000001,0.33,0.0,186,319,505
14029,14030,12-08-2012,3,1,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045,164,327,491
14030,14031,12-08-2012,3,1,8,19,0,0,0,1,0.74,0.6515,0.4,0.1343,148,317,465
14031,14032,12-08-2012,3,1,8,20,0,0,0,1,0.72,0.6515,0.45,0.0,96,204,300
14032,14033,12-08-2012,3,1,8,21,0,0,0,1,0.72,0.6667,0.51,0.0896,78,142,220
14033,14034,12-08-2012,3,1,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343,40,141,181
14034,14035,12-08-2012,3,1,8,23,0,0,0,1,0.68,0.6364,0.61,0.0,25,85,110
14035,14036,13-08-2012,3,1,8,0,0,1,1,1,0.66,0.6212,0.65,0.1045,14,33,47
14036,14037,13-08-2012,3,1,8,1,0,1,1,1,0.66,0.6212,0.65,0.0896,3,11,14
14037,14038,13-08-2012,3,1,8,2,0,1,1,1,0.64,0.6061,0.69,0.1045,1,8,9
14038,14039,13-08-2012,3,1,8,3,0,1,1,1,0.64,0.6061,0.69,0.0,1,5,6
14039,14040,13-08-2012,3,1,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045,0,11,11
14040,14041,13-08-2012,3,1,8,5,0,1,1,1,0.64,0.6061,0.69,0.1045,3,33,36
14041,14042,13-08-2012,3,1,8,6,0,1,1,1,0.62,0.5909,0.73,0.0896,4,155,159
14042,14043,13-08-2012,3,1,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343,11,425,436
14043,14044,13-08-2012,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648,673
14044,14045,13-08-2012,3,1,8,9,0,1,1,2,0.74,0.6667,0.45,0.0,40,265,305
14045,14046,13-08-2012,3,1,8,10,0,1,1,2,0.76,0.6818,0.4,0.0,88,111,199
14046,14047,13-08-2012,3,1,8,11,0,1,1,1,0.76,0.6818,0.4,0.0896,94,151,245
14047,14048,13-08-2012,3,1,8,12,0,1,1,1,0.78,0.6970000000000001,0.4,0.19399999999999998,96,180,276
14048,14049,13-08-2012,3,1,8,13,0,1,1,1,0.78,0.6970000000000001,0.4,0.1642,79,175,254
14049,14050,13-08-2012,3,1,8,14,0,1,1,1,0.8,0.6970000000000001,0.33,0.1045,85,163,248
14050,14051,13-08-2012,3,1,8,15,0,1,1,1,0.82,0.7273,0.34,0.2239,80,194,274
14051,14052,13-08-2012,3,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,116,348,464
14052,14053,13-08-2012,3,1,8,17,0,1,1,1,0.8,0.7121,0.36,0.1642,102,716,818
14053,14054,13-08-2012,3,1,8,18,0,1,1,1,0.76,0.6970000000000001,0.52,0.2836,103,709,812
14054,14055,13-08-2012,3,1,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642,88,467,555
14055,14056,13-08-2012,3,1,8,20,0,1,1,1,0.74,0.6818,0.62,0.2239,58,374,432
14056,14057,13-08-2012,3,1,8,21,0,1,1,1,0.72,0.6818,0.66,0.19399999999999998,44,246,290
14057,14058,13-08-2012,3,1,8,22,0,1,1,1,0.72,0.6818,0.62,0.3284,44,148,192
14058,14059,13-08-2012,3,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,28,100,128
14059,14060,14-08-2012,3,1,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239,12,48,60
14060,14061,14-08-2012,3,1,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537,8,19,27
14061,14062,14-08-2012,3,1,8,2,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,2,9,11
14062,14063,14-08-2012,3,1,8,3,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,0,3,3
14063,14064,14-08-2012,3,1,8,4,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,0,5,5
14064,14065,14-08-2012,3,1,8,5,0,2,1,2,0.68,0.6364,0.89,0.19399999999999998,1,35,36
14065,14066,14-08-2012,3,1,8,6,0,2,1,3,0.64,0.5758,0.83,0.19399999999999998,1,63,64
14066,14067,14-08-2012,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.0896,1,178,179
14067,14068,14-08-2012,3,1,8,8,0,2,1,2,0.66,0.5909,0.89,0.0896,27,591,618
14068,14069,14-08-2012,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.0,48,354,402
