,nr,i1_legid,i1_rcs_p,i1_rcs_e,i1_dep_1_p,i1_dep_1_e,i1_dep_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_rcf_1_place,i1_dep_2_p,i1_dep_2_e,i1_dep_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_rcf_2_place,i1_dep_3_p,i1_dep_3_e,i1_dep_3_place,i1_rcf_3_p,i1_rcf_3_e,i1_rcf_3_place,i1_dlv_p,i1_dlv_e,i1_hops,i2_legid,i2_rcs_p,i2_rcs_e,i2_dep_1_p,i2_dep_1_e,i2_dep_1_place,i2_rcf_1_p,i2_rcf_1_e,i2_rcf_1_place,i2_dep_2_p,i2_dep_2_e,i2_dep_2_place,i2_rcf_2_p,i2_rcf_2_e,i2_rcf_2_place,i2_dep_3_p,i2_dep_3_e,i2_dep_3_place,i2_rcf_3_p,i2_rcf_3_e,i2_rcf_3_place,i2_dlv_p,i2_dlv_e,i2_hops,i3_legid,i3_rcs_p,i3_rcs_e,i3_dep_1_p,i3_dep_1_e,i3_dep_1_place,i3_rcf_1_p,i3_rcf_1_e,i3_rcf_1_place,i3_dep_2_p,i3_dep_2_e,i3_dep_2_place,i3_rcf_2_p,i3_rcf_2_e,i3_rcf_2_place,i3_dep_3_p,i3_dep_3_e,i3_dep_3_place,i3_rcf_3_p,i3_rcf_3_e,i3_rcf_3_place,i3_dlv_p,i3_dlv_e,i3_hops,o_legid,o_rcs_p,o_rcs_e,o_dep_1_p,o_dep_1_e,o_dep_1_place,o_rcf_1_p,o_rcf_1_e,o_rcf_1_place,o_dep_2_p,o_dep_2_e,o_dep_2_place,o_rcf_2_p,o_rcf_2_e,o_rcf_2_place,o_dep_3_p,o_dep_3_e,o_dep_3_place,o_rcf_3_p,o_rcf_3_e,o_rcf_3_place,o_dlv_p,o_dlv_e,o_hops,legs
3024,3025.0,7268.0,2083.0,586.0,540.0,387.0,520.0,785.0,1376.0,349.0,2015,3160,349,1640,1529,527,?,?,?,?,?,?,366.0,13.0,2.0,14634,562,617,300,192,128,265,149,815,1015,1129,815,295,196,527,?,?,?,?,?,?,5100,1547,2,10645,88,67,135,113,815,295,182,527,?,?,?,?,?,?,?,?,?,?,?,?,5220,112,1,6156.0,2543.0,1967.0,180.0,771.0,527.0,895.0,915.0,149.0,330,253,149,540,459,174,?,?,?,?,?,?,6960.0,6692.0,2.0,3.0
3025,3026.0,1394.0,2606.0,1503.0,90.0,1147.0,815.0,1210.0,976.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,2.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8819.0,2073.0,1397.0,90.0,783.0,700.0,850.0,508.0,628.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,19142.0,1.0,1.0
3026,3027.0,8128.0,2936.0,2795.0,240.0,327.0,609.0,765.0,489.0,128.0,295,559,128,1260,716,485,?,?,?,?,?,?,3960.0,366.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6182.0,1461.0,1080.0,90.0,419.0,485.0,1250.0,972.0,700.0,290,569,700,945,598,742,?,?,?,?,?,?,3780.0,1430.0,2.0,1.0
3027,3028.0,2639.0,398.0,193.0,180.0,305.0,391.0,660.0,379.0,281.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,3176.0,1.0,9470,1332,1281,150,138,614,155,31,815,80,209,815,290,160,281,?,?,?,?,?,?,5100,801,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7953.0,16630.0,14579.0,90.0,1921.0,281.0,1360.0,1232.0,700.0,2005,2298,700,815,435,123,?,?,?,?,?,?,3780.0,1050.0,2.0,2.0
3028,3029.0,2012.0,39648.0,39488.0,90.0,271.0,113.0,1130.0,697.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,171.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2299.0,1596.0,1162.0,90.0,478.0,700.0,1060.0,671.0,262.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,14.0,1.0,1.0
3029,3030.0,1766.0,1507.0,281.0,240.0,1419.0,128.0,1040.0,854.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,579.0,1.0,8733,2487,1261,90,1270,815,1220,1032,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,76,1,2216,2845,2516,90,359,411,1940,1662,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,14,1,10726.0,1258.0,660.0,90.0,616.0,700.0,1080.0,871.0,597.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,3955.0,1.0,3.0
3030,3031.0,11644.0,103.0,14.0,150.0,183.0,128.0,115.0,194.0,281.0,?,?,?,?,?,?,?,?,?,?,?,?,4230.0,1448.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12340.0,214.0,98.0,150.0,216.0,281.0,255.0,246.0,524.0,?,?,?,?,?,?,?,?,?,?,?,?,2880.0,824.0,1.0,1.0
3031,3032.0,497.0,1737.0,42.0,240.0,1871.0,152.0,695.0,933.0,128.0,405,195,128,785,612,431,?,?,?,?,?,?,3960.0,3863.0,2.0,13745,63,113,240,138,128,795,534,431,?,?,?,?,?,?,?,?,?,?,?,?,3960,881,1,10891,1154,385,240,943,815,665,650,431,?,?,?,?,?,?,?,?,?,?,?,?,5370,3034,1,3217.0,1928.0,468.0,90.0,1525.0,431.0,1745.0,1435.0,700.0,340,616,700,945,687,742,?,?,?,?,?,?,3780.0,2593.0,2.0,3.0
3032,3033.0,6280.0,1299.0,1227.0,90.0,1565.0,485.0,1240.0,906.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,797.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9205.0,1289.0,907.0,90.0,412.0,700.0,860.0,628.0,413.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,2709.0,1.0,1.0
3033,3034.0,6090.0,1172.0,1192.0,300.0,259.0,413.0,1000.0,785.0,128.0,735,928,128,975,645,667,?,?,?,?,?,?,3960.0,2916.0,2.0,7072,2607,2466,150,261,413,700,676,128,1095,1096,128,690,647,667,?,?,?,?,?,?,4230,5540,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,232.0,40.0,400.0,600.0,192.0,667.0,420.0,241.0,555.0,1540,1736,555,1160,1017,154,?,?,?,?,?,?,3120.0,8724.0,2.0,2.0
3034,3035.0,7553.0,1665.0,75.0,300.0,1853.0,609.0,700.0,577.0,485.0,?,?,?,?,?,?,?,?,?,?,?,?,1260.0,1332.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11309.0,602.0,399.0,150.0,328.0,485.0,100.0,31.0,815.0,385,435,815,225,176,649,?,?,?,?,?,?,4740.0,4091.0,2.0,1.0
3035,3036.0,7817.0,1592.0,982.0,90.0,644.0,485.0,1240.0,875.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1085.0,1.0,1148,534,194,90,361,456,880,531,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,198,1,10213,1353,547,90,857,413,855,459,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,397,1,2231.0,1064.0,243.0,90.0,876.0,700.0,535.0,133.0,468.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,151.0,1.0,3.0
3036,3037.0,9645.0,4311.0,3417.0,150.0,1005.0,456.0,760.0,773.0,128.0,1195,1192,128,705,673,667,?,?,?,?,?,?,4230.0,8858.0,2.0,7621,897,232,150,765,815,125,150,128,265,246,128,690,623,667,?,?,?,?,?,?,4290,5451,2,1961,903,217,150,799,815,125,177,128,265,197,128,690,647,667,?,?,?,?,?,?,4230,1509,2,238.0,525.0,885.0,600.0,192.0,667.0,420.0,238.0,555.0,200,428,555,1060,893,148,?,?,?,?,?,?,3360.0,5895.0,2.0,3.0
3037,3038.0,10180.0,142.0,14.0,90.0,160.0,281.0,1200.0,917.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,50.0,1.0,12667,3429,826,90,2617,128,1390,1268,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,3,1,7904,1620,1158,90,488,233,1435,1287,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,691,1,6451.0,788.0,533.0,90.0,287.0,700.0,1865.0,1416.0,431.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,2884.0,1.0,3.0
3038,3039.0,6972.0,579.0,583.0,170.0,106.0,134.0,645.0,709.0,349.0,825,766,349,2174,830,778,?,?,?,?,?,?,1781.0,1200.0,2.0,9518,2384,2060,150,434,413,835,796,349,395,423,349,2034,1014,778,?,?,?,?,?,?,891,573,2,4809,954,306,120,683,721,315,271,349,400,475,349,2049,813,778,?,?,?,?,?,?,886,891,2,9061.0,1215.0,362.0,600.0,1397.0,778.0,785.0,836.0,349.0,1095,1022,349,327,203,721,?,?,?,?,?,?,353.0,729.0,2.0,3.0
3039,3040.0,14409.0,1367.0,862.0,90.0,532.0,700.0,535.0,119.0,468.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,2875.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11425.0,295.0,321.0,180.0,99.0,468.0,935.0,946.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,385.0,899.0,1.0,1.0
3040,3041.0,2015.0,254.0,66.0,180.0,308.0,243.0,545.0,970.0,815.0,2070,1586,815,300,332,721,?,?,?,?,?,?,5100.0,1172.0,2.0,12565,211,147,240,255,456,1180,958,349,965,1138,349,390,317,721,?,?,?,?,?,?,485,2983,2,5713,1004,169,180,955,597,1050,815,815,830,1051,815,300,412,721,?,?,?,?,?,?,5100,4513,2,11189.0,72.0,103.0,240.0,129.0,721.0,330.0,331.0,349.0,880,922,349,1160,1178,597,?,?,?,?,?,?,665.0,2087.0,2.0,3.0
3041,3042.0,7984.0,2952.0,3563.0,180.0,410.0,206.0,840.0,553.0,149.0,1420,823,149,700,463,576,?,?,?,?,?,?,6840.0,14386.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7354.0,2093.0,1947.0,180.0,264.0,576.0,1030.0,497.0,149.0,1520,2055,149,710,549,257,?,?,?,?,?,?,6960.0,12706.0,2.0,1.0
3042,3043.0,13515.0,4213.0,3616.0,90.0,691.0,527.0,1385.0,1063.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,425.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13035.0,530.0,192.0,90.0,445.0,700.0,850.0,507.0,628.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,632.0,1.0,1.0
3043,3044.0,10106.0,6180.0,1964.0,90.0,4320.0,281.0,1465.0,1179.0,700.0,500,713,700,935,643,538,?,?,?,?,?,?,3780.0,348.0,2.0,7713,10553,9267,180,1406,485,885,730,149,1885,2065,149,1070,925,538,?,?,?,?,?,?,6900,833,2,1399,3557,800,90,2791,349,1215,862,700,10,363,700,920,1114,538,?,?,?,?,?,?,3780,483,2,8290.0,760.0,226.0,90.0,556.0,538.0,950.0,637.0,700.0,1185,1504,700,625,250,174,?,?,?,?,?,?,3780.0,8832.0,2.0,3.0
3044,3045.0,4606.0,2859.0,49.0,240.0,2990.0,815.0,285.0,170.0,485.0,?,?,?,?,?,?,?,?,?,?,?,?,5160.0,3303.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3708.0,1914.0,802.0,150.0,1253.0,485.0,1610.0,1359.0,742.0,?,?,?,?,?,?,?,?,?,?,?,?,2520.0,271.0,1.0,1.0
3045,3046.0,2908.0,2039.0,1552.0,150.0,622.0,610.0,425.0,204.0,128.0,445,639,128,770,795,700,?,?,?,?,?,?,4230.0,119.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13041.0,2273.0,1822.0,90.0,480.0,700.0,850.0,585.0,628.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,572.0,1.0,1.0
3046,3047.0,14474.0,878.0,660.0,90.0,270.0,700.0,1935.0,1443.0,431.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1621.0,1.0,13661,29,4,240,223,128,795,621,431,?,?,?,?,?,?,?,?,?,?,?,?,3960,637,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1901.0,1867.0,1510.0,90.0,388.0,431.0,1745.0,1540.0,700.0,340,560,700,945,549,742,?,?,?,?,?,?,3780.0,1638.0,2.0,2.0
3047,3048.0,1932.0,251.0,156.0,180.0,220.0,468.0,935.0,990.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,385.0,1087.0,1.0,12862,755,483,180,432,753,1810,1254,511,235,645,511,540,410,349,?,?,?,?,?,?,9780,739,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9715.0,1167.0,1118.0,150.0,158.0,349.0,733.0,590.0,152.0,?,?,?,?,?,?,?,?,?,?,?,?,632.0,515.0,1.0,2.0
3048,3049.0,2847.0,1261.0,37.0,300.0,1444.0,476.0,720.0,702.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,385.0,1299.0,1.0,14606,83,64,195,154,441,700,732,349,?,?,?,?,?,?,?,?,?,?,?,?,385,871,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5801.0,1743.0,1012.0,420.0,1126.0,349.0,1114.0,946.0,468.0,?,?,?,?,?,?,?,?,?,?,?,?,341.0,55.0,1.0,2.0
3049,3050.0,12711.0,1393.0,1034.0,90.0,392.0,128.0,1230.0,865.0,700.0,375,734,700,815,513,206,?,?,?,?,?,?,3780.0,27960.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13944.0,1660.0,754.0,90.0,930.0,206.0,805.0,581.0,700.0,420,653,700,935,650,538,?,?,?,?,?,?,3780.0,1104.0,2.0,1.0
3050,3051.0,8622.0,1138.0,212.0,210.0,1068.0,663.0,265.0,153.0,815.0,1345,1490,815,890,803,597,?,?,?,?,?,?,5220.0,3345.0,2.0,7989,330,284,730,760,308,925,930,597,?,?,?,?,?,?,?,?,?,?,?,?,2760,1496,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9838.0,848.0,28.0,240.0,1036.0,597.0,1150.0,1011.0,485.0,?,?,?,?,?,?,?,?,?,?,?,?,720.0,409.0,1.0,2.0
3051,3052.0,12948.0,47.0,1.0,420.0,394.0,481.0,1740.0,1692.0,413.0,?,?,?,?,?,?,?,?,?,?,?,?,420.0,382.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8494.0,4595.0,4513.0,90.0,187.0,413.0,860.0,574.0,700.0,2160,2374,700,805,512,206,?,?,?,?,?,?,3780.0,13500.0,2.0,1.0
3052,3053.0,9008.0,1521.0,206.0,180.0,1435.0,149.0,585.0,587.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,6960.0,1845.0,1.0,8586,3871,1536,780,3109,778,1350,1336,349,?,?,?,?,?,?,?,?,?,?,?,?,550,1123,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3154.0,285.0,279.0,420.0,354.0,349.0,790.0,429.0,484.0,?,?,?,?,?,?,?,?,?,?,?,?,1265.0,1775.0,1.0,2.0
3053,3054.0,11801.0,730.0,575.0,180.0,267.0,485.0,140.0,142.0,281.0,?,?,?,?,?,?,?,?,?,?,?,?,2880.0,56.0,1.0,11156,1064,191,150,952,101,135,116,281,?,?,?,?,?,?,?,?,?,?,?,?,2880,1086,1,2623,425,94,180,421,391,660,382,281,?,?,?,?,?,?,?,?,?,?,?,?,3960,1715,1,12507.0,72.0,43.0,150.0,118.0,281.0,130.0,302.0,134.0,?,?,?,?,?,?,?,?,?,?,?,?,2850.0,1.0,1.0,3.0
3054,3055.0,7934.0,1302.0,585.0,90.0,747.0,403.0,704.0,299.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,445.0,1.0,7205,1939,530,90,1437,233,1370,1070,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,840,1,1758,184,18,240,416,128,1040,814,700,?,?,?,?,?,?,?,?,?,?,?,?,3960,10,1,2316.0,849.0,175.0,90.0,700.0,700.0,705.0,386.0,403.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1138.0,1.0,3.0
3055,3056.0,11272.0,209.0,21.0,240.0,383.0,128.0,1035.0,922.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,854.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2387.0,205.0,97.0,90.0,141.0,700.0,695.0,267.0,561.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1197.0,1.0,1.0
3056,3057.0,554.0,3135.0,1222.0,300.0,2166.0,555.0,740.0,606.0,371.0,?,?,?,?,?,?,?,?,?,?,?,?,1560.0,71.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7094.0,1610.0,1620.0,300.0,249.0,371.0,745.0,654.0,555.0,300,386,555,405,202,704,?,?,?,?,?,?,1140.0,1004.0,2.0,1.0
3057,3058.0,725.0,1555.0,1185.0,300.0,611.0,671.0,1045.0,836.0,609.0,?,?,?,?,?,?,?,?,?,?,?,?,1140.0,36.0,1.0,6927,667,142,240,754,128,810,609,609,?,?,?,?,?,?,?,?,?,?,?,?,3960,3152,1,4247,1202,107,240,1289,815,760,744,609,?,?,?,?,?,?,?,?,?,?,?,?,7680,746,1,3121.0,1564.0,1322.0,180.0,1802.0,609.0,1295.0,889.0,149.0,?,?,?,?,?,?,?,?,?,?,?,?,6680.0,5491.0,1.0,3.0
3058,3059.0,10415.0,166.0,18.0,240.0,347.0,798.0,695.0,477.0,128.0,1810,2007,128,1620,779,770,?,?,?,?,?,?,3960.0,613.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5219.0,758.0,182.0,150.0,678.0,770.0,110.0,150.0,128.0,335,300,128,605,642,431,?,?,?,?,?,?,4200.0,2743.0,2.0,1.0
3059,3060.0,5880.0,1547.0,1412.0,90.0,161.0,456.0,905.0,531.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,339.0,1.0,12201,1435,126,90,1369,128,1230,958,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,7,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2381.0,1337.0,698.0,90.0,671.0,700.0,535.0,145.0,468.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1382.0,1.0,2.0
3060,3061.0,11560.0,1545.0,57.0,185.0,1609.0,609.0,525.0,542.0,281.0,?,?,?,?,?,?,?,?,?,?,?,?,2880.0,1227.0,1.0,12203,3280,2735,150,666,809,455,464,128,235,204,128,115,322,281,?,?,?,?,?,?,4230,1036,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12425.0,104.0,70.0,150.0,130.0,281.0,115.0,115.0,128.0,790,801,128,660,272,567,?,?,?,?,?,?,4140.0,1520.0,2.0,2.0
3061,3062.0,378.0,23598.0,23078.0,90.0,568.0,349.0,1215.0,881.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,226.0,1.0,10178,1826,225,90,1654,281,1355,1109,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,197,1,1921,39272,38980,90,331,113,1130,716,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,263,1,9215.0,1056.0,420.0,90.0,669.0,700.0,695.0,238.0,561.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,42211.0,1.0,3.0
3062,3063.0,9782.0,73.0,2.0,150.0,161.0,579.0,475.0,615.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,475.0,226.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10766.0,7920.0,6211.0,780.0,2453.0,349.0,1175.0,1016.0,476.0,2675,2810,476,5140,5014,800,?,?,?,?,?,?,290.0,366.0,2.0,1.0
3063,3064.0,8227.0,1341.0,506.0,90.0,901.0,413.0,855.0,478.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1010.0,1.0,3806,4679,4521,90,200,671,820,617,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,28,1,2808,114,100,150,115,166,130,143,128,1545,2267,128,775,808,700,?,?,?,?,?,?,4230,222,2,8808.0,301.0,161.0,90.0,163.0,700.0,880.0,439.0,584.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,60.0,1.0,3.0
3064,3065.0,7441.0,2114.0,1704.0,240.0,590.0,281.0,305.0,198.0,349.0,495,619,349,220,85,571,?,?,?,?,?,?,705.0,7129.0,2.0,7008,172,1627,120,37,690,1350,1077,256,1620,454,256,630,682,400,2250,4245,400,780,554,571,3960,46,3,11324,366,250,180,255,609,704,613,571,?,?,?,?,?,?,?,?,?,?,?,?,4080,2962,1,1397.0,797.0,242.0,150.0,661.0,571.0,125.0,123.0,128.0,345,337,128,120,127,361,?,?,?,?,?,?,4230.0,1072.0,2.0,3.0
3065,3066.0,4679.0,139.0,63.0,240.0,255.0,815.0,280.0,143.0,485.0,?,?,?,?,?,?,?,?,?,?,?,?,5160.0,203.0,1.0,431,1637,685,240,1132,649,295,176,815,515,641,815,290,175,485,?,?,?,?,?,?,5160,5860,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5567.0,1104.0,913.0,180.0,334.0,485.0,885.0,815.0,149.0,795,842,149,665,602,628,?,?,?,?,?,?,5460.0,27567.0,2.0,2.0
3066,3067.0,12502.0,1165.0,738.0,180.0,609.0,671.0,930.0,905.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,550.0,2419.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5494.0,776.0,24.0,330.0,1044.0,349.0,1738.0,1908.0,201.0,?,?,?,?,?,?,?,?,?,?,?,?,1132.0,1037.0,1.0,1.0
3067,3068.0,13912.0,37919.0,37136.0,90.0,1101.0,233.0,1400.0,1045.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,89.0,1.0,14495,1513,655,90,1127,485,1250,910,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,1009,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2134.0,1281.0,706.0,90.0,609.0,700.0,535.0,140.0,468.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,10041.0,1.0,2.0
3068,3069.0,7547.0,280.0,298.0,300.0,231.0,555.0,755.0,706.0,524.0,?,?,?,?,?,?,?,?,?,?,?,?,1140.0,11675.0,1.0,72,1197,1159,300,321,789,1050,910,128,1420,1424,128,2460,1916,524,?,?,?,?,?,?,3960,3326,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1327.0,1769.0,511.0,150.0,1362.0,524.0,185.0,195.0,128.0,720,708,128,125,129,361,?,?,?,?,?,?,4290.0,1457.0,2.0,2.0
3069,3070.0,6363.0,636.0,33.0,240.0,801.0,128.0,880.0,659.0,800.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,56.0,1.0,10183,325,336,240,193,403,1005,717,800,?,?,?,?,?,?,?,?,?,?,?,?,3960,1112,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11513.0,219.0,187.0,240.0,261.0,800.0,860.0,2275.0,128.0,1775,455,128,900,653,388,?,?,?,?,?,?,3960.0,116.0,2.0,2.0
3070,3071.0,2393.0,370.0,131.0,90.0,379.0,431.0,1780.0,1357.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,34.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14452.0,1354.0,143.0,90.0,1254.0,700.0,720.0,349.0,403.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1658.0,1.0,1.0
3071,3072.0,8155.0,6747.0,6658.0,150.0,179.0,349.0,50.0,63.0,815.0,135,133,815,235,144,787,?,?,?,?,?,?,5280.0,115.0,2.0,8181,1319,718,150,691,349,50,62,815,135,140,815,235,131,787,?,?,?,?,?,?,5280,101,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11138.0,230.0,64.0,150.0,264.0,787.0,155.0,188.0,128.0,830,803,128,125,134,361,?,?,?,?,?,?,4230.0,310.0,2.0,2.0
3072,3073.0,1731.0,949.0,886.0,420.0,444.0,815.0,830.0,1018.0,809.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,1903.0,1.0,14077,823,572,240,447,128,790,490,809,?,?,?,?,?,?,?,?,?,?,?,?,3960,1327,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4963.0,2085.0,1709.0,180.0,491.0,809.0,1240.0,984.0,149.0,315,660,149,565,417,174,?,?,?,?,?,?,6960.0,2659.0,2.0,2.0
