,No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
38326,38327,2014,5,16,22,71.0,4,22.0,1012.0,SE,24.14,0,0
38327,38328,2014,5,16,23,105.0,6,20.0,1013.0,SE,25.93,0,0
38328,38329,2014,5,17,0,74.0,6,18.0,1013.0,cv,0.89,0,0
38329,38330,2014,5,17,1,71.0,6,18.0,1013.0,cv,1.78,0,0
38330,38331,2014,5,17,2,80.0,5,18.0,1013.0,SE,1.79,0,0
38331,38332,2014,5,17,3,79.0,6,16.0,1013.0,cv,0.45,0,0
38332,38333,2014,5,17,4,76.0,7,15.0,1013.0,NE,0.89,0,0
38333,38334,2014,5,17,5,69.0,8,15.0,1013.0,NE,1.78,0,0
38334,38335,2014,5,17,6,68.0,8,15.0,1014.0,NE,2.67,0,0
38335,38336,2014,5,17,7,94.0,9,18.0,1014.0,NW,1.79,0,0
38336,38337,2014,5,17,8,96.0,7,21.0,1015.0,NW,4.92,0,0
38337,38338,2014,5,17,9,98.0,5,22.0,1015.0,cv,0.89,0,0
38338,38339,2014,5,17,10,98.0,6,23.0,1015.0,SE,1.79,0,0
38339,38340,2014,5,17,11,109.0,7,25.0,1014.0,cv,1.79,0,0
38340,38341,2014,5,17,12,95.0,5,26.0,1013.0,SE,4.02,0,0
38341,38342,2014,5,17,13,87.0,5,28.0,1012.0,SE,9.83,0,0
38342,38343,2014,5,17,14,90.0,5,28.0,1011.0,SE,15.64,0,0
38343,38344,2014,5,17,15,69.0,5,28.0,1010.0,SE,21.45,0,0
38344,38345,2014,5,17,16,54.0,5,28.0,1009.0,SE,28.6,0,0
38345,38346,2014,5,17,17,52.0,5,28.0,1009.0,SE,35.75,0,0
38346,38347,2014,5,17,18,48.0,5,27.0,1009.0,SE,39.77,0,0
38347,38348,2014,5,17,19,40.0,5,25.0,1010.0,SE,43.79,0,0
38348,38349,2014,5,17,20,41.0,5,24.0,1012.0,SE,45.58,0,0
38349,38350,2014,5,17,21,21.0,7,22.0,1012.0,SE,47.37,0,1
38350,38351,2014,5,17,22,28.0,7,21.0,1012.0,SE,49.16,0,0
38351,38352,2014,5,17,23,28.0,6,21.0,1011.0,SE,52.29,0,0
38352,38353,2014,5,18,0,34.0,6,20.0,1011.0,SE,54.08,0,0
38353,38354,2014,5,18,1,58.0,7,18.0,1011.0,SE,55.87,0,0
38354,38355,2014,5,18,2,64.0,7,17.0,1011.0,SE,57.66,0,0
38355,38356,2014,5,18,3,68.0,7,15.0,1010.0,cv,0.89,0,0
38356,38357,2014,5,18,4,70.0,8,14.0,1010.0,SE,0.89,0,0
38357,38358,2014,5,18,5,68.0,8,13.0,1010.0,NE,0.89,0,0
38358,38359,2014,5,18,6,77.0,8,16.0,1011.0,cv,0.89,0,0
38359,38360,2014,5,18,7,84.0,8,18.0,1011.0,NE,0.89,0,0
38360,38361,2014,5,18,8,89.0,9,21.0,1011.0,cv,0.89,0,0
38361,38362,2014,5,18,9,103.0,8,22.0,1011.0,SE,1.79,0,0
38362,38363,2014,5,18,10,99.0,8,25.0,1010.0,cv,0.89,0,0
38363,38364,2014,5,18,11,100.0,9,26.0,1010.0,cv,1.78,0,0
38364,38365,2014,5,18,12,132.0,9,27.0,1009.0,cv,2.67,0,0
38365,38366,2014,5,18,13,198.0,10,29.0,1008.0,SE,4.02,0,0
38366,38367,2014,5,18,14,119.0,10,30.0,1007.0,SE,8.94,0,0
38367,38368,2014,5,18,15,137.0,10,30.0,1006.0,SE,14.75,0,0
38368,38369,2014,5,18,16,77.0,10,30.0,1005.0,SE,20.56,0,0
38369,38370,2014,5,18,17,93.0,11,30.0,1004.0,SE,27.71,0,0
38370,38371,2014,5,18,18,124.0,12,29.0,1005.0,SE,32.63,0,0
38371,38372,2014,5,18,19,146.0,14,28.0,1005.0,SE,37.55,0,0
38372,38373,2014,5,18,20,143.0,13,28.0,1006.0,SE,41.57,0,0
38373,38374,2014,5,18,21,115.0,13,27.0,1006.0,SE,44.7,0,0
38374,38375,2014,5,18,22,107.0,13,26.0,1006.0,SE,49.62,0,1
38375,38376,2014,5,18,23,99.0,13,25.0,1006.0,SE,51.41,0,0
38376,38377,2014,5,19,0,100.0,13,24.0,1006.0,SE,53.2,0,0
38377,38378,2014,5,19,1,103.0,14,20.0,1007.0,NE,4.92,0,0
38378,38379,2014,5,19,2,75.0,14,20.0,1006.0,NW,4.02,0,1
38379,38380,2014,5,19,3,61.0,15,18.0,1008.0,NW,8.94,0,3
38380,38381,2014,5,19,4,83.0,16,17.0,1008.0,NE,3.13,0,5
38381,38382,2014,5,19,5,90.0,16,17.0,1007.0,cv,0.89,0,0
38382,38383,2014,5,19,6,70.0,16,17.0,1007.0,cv,2.68,0,1
38383,38384,2014,5,19,7,75.0,17,18.0,1006.0,cv,4.47,0,0
38384,38385,2014,5,19,8,83.0,16,19.0,1007.0,NW,1.79,0,0
38385,38386,2014,5,19,9,79.0,17,21.0,1006.0,cv,0.89,0,0
38386,38387,2014,5,19,10,95.0,16,22.0,1006.0,SE,1.79,0,0
38387,38388,2014,5,19,11,134.0,16,24.0,1005.0,SE,4.92,0,0
38388,38389,2014,5,19,12,161.0,16,24.0,1005.0,SE,8.05,0,0
38389,38390,2014,5,19,13,151.0,16,25.0,1004.0,SE,11.18,0,0
38390,38391,2014,5,19,14,147.0,16,26.0,1003.0,SE,12.97,0,0
38391,38392,2014,5,19,15,143.0,15,28.0,1002.0,SE,16.99,0,0
38392,38393,2014,5,19,16,132.0,15,28.0,1001.0,SE,21.01,0,0
38393,38394,2014,5,19,17,119.0,14,28.0,1001.0,SE,25.03,0,0
38394,38395,2014,5,19,18,102.0,14,28.0,1001.0,SE,26.82,0,0
38395,38396,2014,5,19,19,97.0,16,26.0,1002.0,SE,28.61,0,0
38396,38397,2014,5,19,20,104.0,16,23.0,1002.0,cv,0.89,0,0
38397,38398,2014,5,19,21,123.0,16,23.0,1003.0,SE,1.79,0,0
38398,38399,2014,5,19,22,141.0,16,22.0,1003.0,cv,0.89,0,0
38399,38400,2014,5,19,23,167.0,16,21.0,1003.0,cv,1.78,0,0
38400,38401,2014,5,20,0,174.0,16,21.0,1003.0,cv,2.67,0,0
38401,38402,2014,5,20,1,196.0,16,20.0,1003.0,cv,3.56,0,0
38402,38403,2014,5,20,2,215.0,16,20.0,1003.0,cv,4.01,0,0
38403,38404,2014,5,20,3,214.0,16,19.0,1003.0,cv,4.9,0,0
38404,38405,2014,5,20,4,197.0,15,18.0,1003.0,NW,1.79,0,0
38405,38406,2014,5,20,5,168.0,14,20.0,1004.0,NE,4.92,0,0
38406,38407,2014,5,20,6,122.0,12,20.0,1004.0,NE,8.94,0,0
38407,38408,2014,5,20,7,66.0,10,22.0,1005.0,NE,13.86,0,0
38408,38409,2014,5,20,8,36.0,8,23.0,1005.0,NE,18.78,0,0
38409,38410,2014,5,20,9,20.0,8,25.0,1006.0,NE,23.7,0,0
38410,38411,2014,5,20,10,17.0,8,26.0,1006.0,NE,28.62,0,0
38411,38412,2014,5,20,11,,8,28.0,1005.0,NE,32.64,0,0
38412,38413,2014,5,20,12,,9,29.0,1005.0,SE,3.13,0,0
38413,38414,2014,5,20,13,18.0,7,30.0,1004.0,cv,0.89,0,0
38414,38415,2014,5,20,14,14.0,6,31.0,1003.0,cv,2.68,0,0
38415,38416,2014,5,20,15,16.0,8,31.0,1003.0,NE,1.79,0,0
38416,38417,2014,5,20,16,18.0,8,32.0,1002.0,SE,1.79,0,0
38417,38418,2014,5,20,17,20.0,9,31.0,1002.0,SE,4.92,0,0
38418,38419,2014,5,20,18,22.0,7,31.0,1002.0,SE,8.94,0,0
38419,38420,2014,5,20,19,22.0,8,28.0,1002.0,SE,12.07,0,0
38420,38421,2014,5,20,20,45.0,15,26.0,1004.0,SE,16.99,0,0
38421,38422,2014,5,20,21,121.0,13,23.0,1005.0,SE,21.91,0,0
38422,38423,2014,5,20,22,122.0,12,22.0,1006.0,SE,26.83,0,0
38423,38424,2014,5,20,23,114.0,10,21.0,1007.0,SE,28.62,0,0
38424,38425,2014,5,21,0,106.0,11,20.0,1006.0,SE,31.75,0,0
38425,38426,2014,5,21,1,62.0,12,19.0,1007.0,cv,0.89,0,0
38426,38427,2014,5,21,2,84.0,12,19.0,1006.0,SE,1.79,0,0
38427,38428,2014,5,21,3,79.0,11,18.0,1005.0,cv,0.89,0,0
38428,38429,2014,5,21,4,80.0,12,17.0,1006.0,cv,1.78,0,0
38429,38430,2014,5,21,5,85.0,12,16.0,1006.0,NE,0.89,0,0
38430,38431,2014,5,21,6,81.0,13,17.0,1007.0,cv,0.89,0,0
38431,38432,2014,5,21,7,79.0,13,19.0,1007.0,cv,1.78,0,0
38432,38433,2014,5,21,8,80.0,12,22.0,1007.0,NW,3.13,0,0
38433,38434,2014,5,21,9,79.0,13,23.0,1008.0,NW,6.26,0,0
38434,38435,2014,5,21,10,85.0,13,24.0,1007.0,cv,0.89,0,0
38435,38436,2014,5,21,11,85.0,13,26.0,1006.0,cv,2.68,0,0
38436,38437,2014,5,21,12,81.0,13,27.0,1006.0,cv,4.47,0,0
38437,38438,2014,5,21,13,90.0,14,29.0,1005.0,cv,6.26,0,0
38438,38439,2014,5,21,14,97.0,13,30.0,1004.0,SE,3.13,0,0
38439,38440,2014,5,21,15,103.0,14,30.0,1003.0,SE,6.26,0,0
38440,38441,2014,5,21,16,115.0,15,31.0,1003.0,SE,10.28,0,0
38441,38442,2014,5,21,17,117.0,15,31.0,1003.0,SE,16.09,0,0
38442,38443,2014,5,21,18,130.0,15,30.0,1003.0,SE,19.22,0,0
38443,38444,2014,5,21,19,132.0,17,28.0,1003.0,SE,21.01,0,0
38444,38445,2014,5,21,20,136.0,16,27.0,1004.0,SE,22.8,0,0
38445,38446,2014,5,21,21,150.0,16,26.0,1005.0,SE,24.59,0,0
38446,38447,2014,5,21,22,128.0,16,25.0,1005.0,SE,26.38,0,0
38447,38448,2014,5,21,23,144.0,16,24.0,1005.0,SE,28.17,0,0
38448,38449,2014,5,22,0,146.0,16,23.0,1005.0,SE,31.3,0,0
38449,38450,2014,5,22,1,152.0,15,23.0,1005.0,SE,33.09,0,0
38450,38451,2014,5,22,2,165.0,15,22.0,1005.0,SE,34.88,0,0
38451,38452,2014,5,22,3,178.0,15,20.0,1005.0,cv,0.89,0,0
38452,38453,2014,5,22,4,196.0,16,20.0,1005.0,SE,3.13,0,0
38453,38454,2014,5,22,5,215.0,16,19.0,1005.0,cv,0.89,0,0
38454,38455,2014,5,22,6,242.0,17,20.0,1006.0,SE,0.89,0,0
38455,38456,2014,5,22,7,249.0,18,21.0,1007.0,cv,0.89,0,0
38456,38457,2014,5,22,8,258.0,18,23.0,1007.0,SE,1.79,0,0
38457,38458,2014,5,22,9,259.0,18,25.0,1008.0,cv,0.89,0,0
38458,38459,2014,5,22,10,239.0,18,27.0,1007.0,SE,1.79,0,0
38459,38460,2014,5,22,11,224.0,18,29.0,1007.0,SE,4.92,0,0
38460,38461,2014,5,22,12,182.0,17,31.0,1007.0,SE,9.84,0,0
38461,38462,2014,5,22,13,111.0,15,33.0,1006.0,SE,13.86,0,0
38462,38463,2014,5,22,14,59.0,8,35.0,1006.0,SE,21.01,0,0
38463,38464,2014,5,22,15,43.0,9,35.0,1005.0,SE,28.16,0,0
38464,38465,2014,5,22,16,50.0,9,34.0,1005.0,SE,36.21,0,0
38465,38466,2014,5,22,17,54.0,9,34.0,1005.0,SE,43.36,0,0
38466,38467,2014,5,22,18,38.0,8,33.0,1005.0,SE,49.17,0,0
38467,38468,2014,5,22,19,40.0,9,31.0,1006.0,SE,53.19,0,0
38468,38469,2014,5,22,20,56.0,10,28.0,1006.0,SE,56.32,0,0
38469,38470,2014,5,22,21,64.0,12,27.0,1007.0,SE,58.11,0,0
38470,38471,2014,5,22,22,65.0,12,27.0,1008.0,SE,61.24,0,0
38471,38472,2014,5,22,23,63.0,11,28.0,1008.0,SE,64.37,0,0
38472,38473,2014,5,23,0,73.0,14,23.0,1009.0,SE,66.16,0,0
38473,38474,2014,5,23,1,74.0,12,24.0,1009.0,SE,69.29,0,0
38474,38475,2014,5,23,2,84.0,12,24.0,1010.0,SE,72.42,0,0
38475,38476,2014,5,23,3,80.0,13,24.0,1010.0,SE,75.55,0,0
38476,38477,2014,5,23,4,96.0,14,22.0,1010.0,SE,77.34,0,0
38477,38478,2014,5,23,5,109.0,14,21.0,1010.0,NW,1.79,0,0
38478,38479,2014,5,23,6,110.0,15,22.0,1010.0,SE,1.79,0,0
38479,38480,2014,5,23,7,102.0,16,24.0,1011.0,cv,0.89,0,0
38480,38481,2014,5,23,8,105.0,15,26.0,1011.0,SE,1.79,0,0
38481,38482,2014,5,23,9,105.0,15,29.0,1011.0,SE,3.58,0,0
38482,38483,2014,5,23,10,94.0,13,31.0,1011.0,SE,9.39,0,0
38483,38484,2014,5,23,11,92.0,13,32.0,1011.0,SE,16.54,0,0
38484,38485,2014,5,23,12,85.0,12,34.0,1010.0,SE,22.35,0,0
38485,38486,2014,5,23,13,61.0,10,34.0,1010.0,SE,29.5,0,0
38486,38487,2014,5,23,14,54.0,11,33.0,1010.0,SE,36.65,0,0
38487,38488,2014,5,23,15,46.0,11,34.0,1009.0,SE,43.8,0,0
38488,38489,2014,5,23,16,46.0,10,33.0,1008.0,SE,48.72,0,0
38489,38490,2014,5,23,17,56.0,11,32.0,1008.0,SE,53.64,0,0
38490,38491,2014,5,23,18,57.0,12,31.0,1008.0,SE,56.77,0,0
38491,38492,2014,5,23,19,59.0,12,30.0,1009.0,SE,59.9,0,0
38492,38493,2014,5,23,20,61.0,15,27.0,1009.0,cv,0.89,0,0
38493,38494,2014,5,23,21,76.0,15,27.0,1009.0,SE,3.13,0,0
38494,38495,2014,5,23,22,87.0,14,28.0,1009.0,SE,8.05,0,0
38495,38496,2014,5,23,23,99.0,15,26.0,1009.0,SE,11.18,0,0
38496,38497,2014,5,24,0,104.0,15,26.0,1008.0,SE,15.2,0,0
38497,38498,2014,5,24,1,92.0,15,26.0,1008.0,SE,18.33,0,0
38498,38499,2014,5,24,2,89.0,15,24.0,1008.0,NE,1.79,0,0
38499,38500,2014,5,24,3,85.0,15,24.0,1008.0,SE,1.79,0,0
38500,38501,2014,5,24,4,99.0,15,23.0,1007.0,SE,4.92,0,1
38501,38502,2014,5,24,5,98.0,17,21.0,1008.0,SE,8.05,0,3
38502,38503,2014,5,24,6,84.0,17,19.0,1008.0,SE,9.84,0,5
38503,38504,2014,5,24,7,83.0,17,19.0,1008.0,SE,12.97,0,6
38504,38505,2014,5,24,8,102.0,18,19.0,1008.0,SE,14.76,0,7
38505,38506,2014,5,24,9,84.0,18,19.0,1008.0,SE,17.89,0,0
38506,38507,2014,5,24,10,91.0,18,20.0,1008.0,SE,19.68,0,0
38507,38508,2014,5,24,11,104.0,18,20.0,1008.0,SE,22.81,0,1
38508,38509,2014,5,24,12,95.0,18,20.0,1008.0,SE,24.6,0,0
38509,38510,2014,5,24,13,88.0,19,20.0,1008.0,SE,27.73,0,0
38510,38511,2014,5,24,14,78.0,19,20.0,1007.0,SE,29.52,0,0
38511,38512,2014,5,24,15,84.0,19,21.0,1007.0,NE,1.79,0,0
38512,38513,2014,5,24,16,99.0,19,21.0,1007.0,SE,3.13,0,0
38513,38514,2014,5,24,17,93.0,19,20.0,1007.0,SE,6.26,0,0
38514,38515,2014,5,24,18,79.0,18,20.0,1007.0,SE,8.05,0,0
38515,38516,2014,5,24,19,79.0,18,20.0,1008.0,SE,11.18,0,0
38516,38517,2014,5,24,20,79.0,18,20.0,1008.0,SE,14.31,0,0
38517,38518,2014,5,24,21,91.0,18,20.0,1009.0,SE,16.1,0,0
38518,38519,2014,5,24,22,88.0,18,19.0,1009.0,SE,17.89,0,0
38519,38520,2014,5,24,23,92.0,18,19.0,1009.0,SE,19.68,0,0
38520,38521,2014,5,25,0,95.0,18,19.0,1009.0,SE,21.47,0,0
38521,38522,2014,5,25,1,107.0,18,19.0,1008.0,cv,0.89,0,0
38522,38523,2014,5,25,2,123.0,18,19.0,1008.0,SE,1.79,0,0
38523,38524,2014,5,25,3,117.0,18,19.0,1008.0,SE,3.58,0,0
38524,38525,2014,5,25,4,140.0,18,19.0,1007.0,SE,4.47,0,0
38525,38526,2014,5,25,5,150.0,18,19.0,1007.0,cv,0.89,0,0
38526,38527,2014,5,25,6,150.0,18,19.0,1007.0,cv,1.78,0,0
38527,38528,2014,5,25,7,132.0,19,20.0,1008.0,NW,1.79,0,0
38528,38529,2014,5,25,8,160.0,19,21.0,1008.0,cv,0.89,0,0
38529,38530,2014,5,25,9,158.0,3,24.0,1007.0,NW,8.05,0,0
38530,38531,2014,5,25,10,157.0,3,26.0,1007.0,NW,16.1,0,0
38531,38532,2014,5,25,11,113.0,3,27.0,1007.0,NW,27.28,0,0
38532,38533,2014,5,25,12,51.0,2,28.0,1006.0,NW,38.46,0,0
38533,38534,2014,5,25,13,13.0,0,28.0,1005.0,NW,53.66,0,0
38534,38535,2014,5,25,14,12.0,-1,28.0,1005.0,NW,66.62,0,0
38535,38536,2014,5,25,15,7.0,-1,28.0,1005.0,NW,80.48,0,0
38536,38537,2014,5,25,16,10.0,-1,28.0,1005.0,NW,92.55,0,0
38537,38538,2014,5,25,17,8.0,-1,28.0,1005.0,NW,103.73,0,0
38538,38539,2014,5,25,18,8.0,0,27.0,1005.0,NW,111.78,0,0
38539,38540,2014,5,25,19,10.0,1,25.0,1004.0,NW,114.91,0,0
38540,38541,2014,5,25,20,13.0,3,21.0,1005.0,cv,0.89,0,0
38541,38542,2014,5,25,21,18.0,0,25.0,1005.0,SE,3.13,0,0
38542,38543,2014,5,25,22,21.0,7,17.0,1006.0,cv,0.89,0,0
38543,38544,2014,5,25,23,21.0,9,15.0,1006.0,cv,1.78,0,0
38544,38545,2014,5,26,0,15.0,8,15.0,1006.0,SE,1.79,0,0
38545,38546,2014,5,26,1,10.0,7,15.0,1005.0,cv,0.89,0,0
38546,38547,2014,5,26,2,8.0,7,14.0,1005.0,SE,1.79,0,0
38547,38548,2014,5,26,3,9.0,6,14.0,1004.0,cv,0.89,0,0
38548,38549,2014,5,26,4,8.0,7,12.0,1004.0,cv,1.78,0,0
38549,38550,2014,5,26,5,15.0,7,12.0,1004.0,cv,2.67,0,0
38550,38551,2014,5,26,6,20.0,9,15.0,1004.0,cv,3.56,0,0
38551,38552,2014,5,26,7,20.0,11,20.0,1003.0,cv,4.45,0,0
38552,38553,2014,5,26,8,18.0,4,26.0,1003.0,cv,6.24,0,0
38553,38554,2014,5,26,9,15.0,4,28.0,1002.0,SE,4.02,0,0
38554,38555,2014,5,26,10,15.0,1,30.0,1001.0,SE,8.04,0,0
38555,38556,2014,5,26,11,16.0,1,32.0,1000.0,SE,13.85,0,0
38556,38557,2014,5,26,12,19.0,3,33.0,999.0,SE,18.77,0,0
38557,38558,2014,5,26,13,23.0,3,34.0,998.0,SE,23.69,0,0
38558,38559,2014,5,26,14,24.0,5,34.0,997.0,SE,31.74,0,0
38559,38560,2014,5,26,15,26.0,5,33.0,995.0,SE,39.79,0,0
38560,38561,2014,5,26,16,27.0,5,34.0,994.0,SE,48.73,0,0
38561,38562,2014,5,26,17,27.0,5,33.0,993.0,SE,55.88,0,0
38562,38563,2014,5,26,18,26.0,0,35.0,993.0,NW,7.15,0,0
38563,38564,2014,5,26,19,23.0,1,34.0,993.0,SE,4.92,0,0
38564,38565,2014,5,26,20,28.0,-2,34.0,994.0,NW,7.15,0,0
38565,38566,2014,5,26,21,27.0,-2,33.0,995.0,SE,4.02,0,0
38566,38567,2014,5,26,22,29.0,-1,32.0,995.0,SE,8.04,0,0
38567,38568,2014,5,26,23,31.0,-1,31.0,995.0,NW,3.13,0,0
38568,38569,2014,5,27,0,26.0,8,21.0,995.0,cv,0.89,0,0
38569,38570,2014,5,27,1,26.0,0,26.0,994.0,NW,3.13,0,0
38570,38571,2014,5,27,2,23.0,8,19.0,994.0,cv,0.89,0,0
38571,38572,2014,5,27,3,39.0,9,18.0,994.0,cv,1.78,0,0
38572,38573,2014,5,27,4,39.0,-2,27.0,994.0,NW,4.92,0,0
38573,38574,2014,5,27,5,40.0,5,22.0,994.0,NW,8.05,0,0
38574,38575,2014,5,27,6,40.0,10,21.0,994.0,cv,0.89,0,0
38575,38576,2014,5,27,7,94.0,3,30.0,995.0,NW,5.81,0,0
38576,38577,2014,5,27,8,102.0,5,30.0,995.0,NW,15.64,0,0
38577,38578,2014,5,27,9,100.0,1,32.0,995.0,NW,28.6,0,0
38578,38579,2014,5,27,10,26.0,-2,32.0,995.0,NW,43.8,0,0
38579,38580,2014,5,27,11,19.0,2,31.0,995.0,NW,57.66,0,0
38580,38581,2014,5,27,12,13.0,3,32.0,995.0,NW,67.49,0,0
38581,38582,2014,5,27,13,17.0,5,31.0,995.0,NW,78.67,0,0
38582,38583,2014,5,27,14,12.0,7,28.0,997.0,NW,94.76,0,0
38583,38584,2014,5,27,15,16.0,10,26.0,997.0,NW,102.81,0,0
38584,38585,2014,5,27,16,12.0,10,30.0,996.0,NW,109.96,0,0
38585,38586,2014,5,27,17,13.0,9,30.0,995.0,NW,114.88,0,0
38586,38587,2014,5,27,18,12.0,8,30.0,995.0,NW,118.9,0,0
38587,38588,2014,5,27,19,14.0,1,31.0,997.0,NW,130.97,0,0
38588,38589,2014,5,27,20,11.0,1,28.0,998.0,NW,136.78,0,0
38589,38590,2014,5,27,21,8.0,5,23.0,1000.0,cv,0.89,0,0
38590,38591,2014,5,27,22,17.0,4,21.0,1001.0,cv,1.34,0,0
38591,38592,2014,5,27,23,13.0,5,20.0,1001.0,NW,3.13,0,0
38592,38593,2014,5,28,0,12.0,6,19.0,1001.0,cv,0.89,0,0
38593,38594,2014,5,28,1,13.0,3,22.0,1001.0,NW,3.13,0,0
38594,38595,2014,5,28,2,19.0,6,19.0,1001.0,NE,3.13,0,0
38595,38596,2014,5,28,3,27.0,6,20.0,1002.0,SE,1.79,0,0
38596,38597,2014,5,28,4,27.0,9,15.0,1003.0,NE,0.89,0,0
38597,38598,2014,5,28,5,38.0,9,15.0,1003.0,NE,1.78,0,0
38598,38599,2014,5,28,6,44.0,12,18.0,1003.0,cv,0.89,0,0
38599,38600,2014,5,28,7,44.0,11,23.0,1004.0,cv,1.78,0,0
38600,38601,2014,5,28,8,43.0,10,25.0,1004.0,cv,2.67,0,0
38601,38602,2014,5,28,9,49.0,9,27.0,1004.0,cv,3.56,0,0
38602,38603,2014,5,28,10,35.0,9,29.0,1003.0,SE,1.79,0,0
38603,38604,2014,5,28,11,18.0,7,33.0,1002.0,cv,1.79,0,0
38604,38605,2014,5,28,12,15.0,4,35.0,1001.0,SE,4.02,0,0
38605,38606,2014,5,28,13,21.0,5,36.0,1000.0,SE,8.04,0,0
38606,38607,2014,5,28,14,29.0,5,37.0,999.0,SE,12.96,0,0
38607,38608,2014,5,28,15,21.0,5,37.0,998.0,SE,21.01,0,0
38608,38609,2014,5,28,16,34.0,5,37.0,997.0,SE,29.95,0,0
38609,38610,2014,5,28,17,32.0,5,36.0,996.0,SE,38.89,0,0
38610,38611,2014,5,28,18,24.0,4,35.0,996.0,SE,46.94,0,0
38611,38612,2014,5,28,19,32.0,7,34.0,997.0,SE,55.88,0,0
38612,38613,2014,5,28,20,32.0,9,31.0,998.0,SE,57.67,0,0
38613,38614,2014,5,28,21,34.0,9,32.0,999.0,SE,62.59,0,0
38614,38615,2014,5,28,22,39.0,9,31.0,998.0,SE,67.51,0,0
38615,38616,2014,5,28,23,40.0,8,30.0,997.0,SE,72.43,0,0
38616,38617,2014,5,29,0,44.0,12,23.0,997.0,SE,73.32,0,0
38617,38618,2014,5,29,1,38.0,12,23.0,998.0,cv,0.89,0,0
38618,38619,2014,5,29,2,38.0,13,22.0,997.0,cv,1.78,0,0
38619,38620,2014,5,29,3,42.0,12,21.0,997.0,cv,2.67,0,0
38620,38621,2014,5,29,4,44.0,13,20.0,997.0,cv,3.12,0,0
38621,38622,2014,5,29,5,54.0,12,18.0,997.0,cv,4.01,0,0
38622,38623,2014,5,29,6,62.0,14,21.0,997.0,cv,4.9,0,0
38623,38624,2014,5,29,7,78.0,14,25.0,997.0,cv,5.79,0,0
38624,38625,2014,5,29,8,77.0,12,27.0,998.0,cv,6.68,0,0
38625,38626,2014,5,29,9,75.0,12,30.0,998.0,NE,3.13,0,0
38626,38627,2014,5,29,10,67.0,11,33.0,998.0,NE,4.92,0,0
38627,38628,2014,5,29,11,52.0,11,36.0,998.0,cv,1.79,0,0
38628,38629,2014,5,29,12,41.0,10,37.0,998.0,cv,2.68,0,0
38629,38630,2014,5,29,13,29.0,7,39.0,997.0,cv,3.57,0,0
38630,38631,2014,5,29,14,21.0,7,41.0,997.0,cv,5.36,0,0
38631,38632,2014,5,29,15,19.0,4,42.0,996.0,NW,5.81,0,0
38632,38633,2014,5,29,16,8.0,4,39.0,996.0,NE,1.79,0,0
38633,38634,2014,5,29,17,14.0,6,40.0,996.0,cv,0.89,0,0
38634,38635,2014,5,29,18,30.0,8,38.0,997.0,SE,3.13,0,0
38635,38636,2014,5,29,19,29.0,9,35.0,998.0,SE,6.26,0,0
38636,38637,2014,5,29,20,38.0,10,32.0,999.0,cv,0.89,0,0
38637,38638,2014,5,29,21,63.0,15,28.0,1000.0,cv,2.68,0,0
38638,38639,2014,5,29,22,63.0,10,29.0,1001.0,SE,1.79,0,0
38639,38640,2014,5,29,23,63.0,13,26.0,1002.0,NW,3.13,0,0
38640,38641,2014,5,30,0,79.0,13,25.0,1002.0,cv,0.89,0,0
38641,38642,2014,5,30,1,71.0,13,27.0,1003.0,SE,1.79,0,0
38642,38643,2014,5,30,2,96.0,14,25.0,1003.0,NE,1.79,0,0
38643,38644,2014,5,30,3,102.0,13,23.0,1003.0,NW,1.79,0,0
38644,38645,2014,5,30,4,113.0,11,22.0,1004.0,NW,3.58,0,0
38645,38646,2014,5,30,5,73.0,10,21.0,1005.0,NW,6.71,0,0
38646,38647,2014,5,30,6,67.0,12,23.0,1006.0,NW,8.5,0,0
38647,38648,2014,5,30,7,67.0,12,26.0,1006.0,NW,10.29,0,0
38648,38649,2014,5,30,8,88.0,12,30.0,1007.0,cv,0.89,0,0
38649,38650,2014,5,30,9,85.0,12,31.0,1007.0,SE,1.79,0,0
38650,38651,2014,5,30,10,88.0,12,32.0,1007.0,SE,5.81,0,0
38651,38652,2014,5,30,11,104.0,12,33.0,1007.0,SE,9.83,0,0
38652,38653,2014,5,30,12,100.0,14,33.0,1007.0,SE,14.75,0,0
38653,38654,2014,5,30,13,99.0,14,34.0,1006.0,SE,19.67,0,0
38654,38655,2014,5,30,14,100.0,14,35.0,1005.0,SE,23.69,0,0
38655,38656,2014,5,30,15,107.0,15,34.0,1005.0,SE,27.71,0,0
38656,38657,2014,5,30,16,104.0,15,33.0,1005.0,SE,33.52,0,0
38657,38658,2014,5,30,17,90.0,14,33.0,1005.0,SE,37.54,0,0
38658,38659,2014,5,30,18,100.0,13,31.0,1005.0,SE,41.56,0,0
38659,38660,2014,5,30,19,99.0,15,30.0,1006.0,SE,44.69,0,0
38660,38661,2014,5,30,20,95.0,14,28.0,1006.0,SE,47.82,0,0
38661,38662,2014,5,30,21,97.0,14,27.0,1007.0,SE,50.95,0,0
38662,38663,2014,5,30,22,90.0,12,27.0,1008.0,SE,54.08,0,0
38663,38664,2014,5,30,23,76.0,12,25.0,1008.0,SE,55.87,0,0
38664,38665,2014,5,31,0,72.0,13,24.0,1008.0,SE,56.76,0,0
38665,38666,2014,5,31,1,81.0,13,22.0,1008.0,SE,57.65,0,0
38666,38667,2014,5,31,2,84.0,14,22.0,1008.0,cv,0.89,0,0
