,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
7093,31-12-2004,07:00:00,-200.0,820,-200,1.1,506,-200,1221,-200,871,466,8.1,47.8,0.5157
7094,31-12-2004,08:00:00,-200.0,840,-200,1.6,552,-200,1152,-200,893,510,8.5,46.7,0.5191
7095,31-12-2004,09:00:00,-200.0,897,-200,3.1,656,-200,953,-200,964,641,8.9,44.1,0.5039
7096,31-12-2004,10:00:00,-200.0,989,-200,5.6,793,-200,815,-200,1052,862,9.4,42.5,0.5038
7097,31-12-2004,11:00:00,-200.0,909,-200,4.5,737,-200,909,-200,941,753,10.8,36.3,0.4712
7098,31-12-2004,12:00:00,-200.0,865,-200,3.8,697,-200,1002,-200,883,589,11.9,30.6,0.4264
7099,31-12-2004,13:00:00,-200.0,924,-200,6.2,821,-200,899,-200,955,704,12.2,29.7,0.4205
7100,31-12-2004,14:00:00,-200.0,912,-200,5.6,794,-200,885,-200,943,731,12.0,31.1,0.434
7101,31-12-2004,15:00:00,-200.0,872,-200,4.1,717,-200,991,-200,882,592,12.7,28.4,0.41600000000000004
7102,31-12-2004,16:00:00,-200.0,917,-200,5.6,794,-200,907,-200,946,740,13.3,27.5,0.4185
7103,31-12-2004,17:00:00,-200.0,962,-200,7.6,883,-200,818,-200,996,896,11.4,30.8,0.4148
7104,31-12-2004,18:00:00,-200.0,932,-200,6.1,817,-200,883,-200,942,854,9.8,34.0,0.4112
7105,31-12-2004,19:00:00,-200.0,930,-200,5.3,781,-200,933,-200,906,866,9.3,33.6,0.3958
7106,31-12-2004,20:00:00,-200.0,962,-200,5.3,780,-200,919,-200,909,884,9.6,32.3,0.3871
7107,31-12-2004,21:00:00,-200.0,974,-200,5.5,790,-200,915,-200,895,951,9.1,32.5,0.3766
7108,31-12-2004,22:00:00,-200.0,1055,-200,5.6,791,-200,845,-200,936,1195,9.1,37.2,0.431
7109,31-12-2004,23:00:00,-200.0,1003,-200,4.6,744,-200,882,-200,899,1138,7.8,38.4,0.4085
7110,01-01-2005,00:00:00,-200.0,1046,-200,4.2,724,-200,848,-200,898,1201,8.2,40.1,0.4375
7111,01-01-2005,01:00:00,1.6,1275,-200,8.8,930,215,649,106,1024,1617,5.3,50.7,0.4564
7112,01-01-2005,02:00:00,2.5,1173,-200,7.5,878,300,738,129,1002,1355,5.9,50.0,0.4689
7113,01-01-2005,03:00:00,2.7,1163,-200,7.6,881,-200,748,-200,1001,1296,4.9,53.9,0.4693
7114,01-01-2005,04:00:00,1.9,1054,-200,5.6,791,253,830,126,967,1131,4.3,55.3,0.465
7115,01-01-2005,05:00:00,1.4,1004,-200,4.8,753,181,879,106,942,1036,4.2,57.1,0.4759
7116,01-01-2005,06:00:00,1.5,1001,-200,5.3,777,171,859,99,954,1009,3.5,58.3,0.4636
7117,01-01-2005,07:00:00,1.4,974,-200,4.5,736,168,888,97,945,966,3.0,60.7,0.4667
7118,01-01-2005,08:00:00,1.1,915,-200,3.0,653,169,973,94,905,901,2.6,63.2,0.4721
7119,01-01-2005,09:00:00,1.0,939,-200,3.0,649,145,996,86,897,879,3.9,59.0,0.4807
7120,01-01-2005,10:00:00,1.2,973,-200,4.7,748,190,878,97,968,991,4.7,57.2,0.4932
7121,01-01-2005,11:00:00,1.7,1011,-200,5.4,782,225,846,113,992,1019,6.8,48.6,0.4822
7122,01-01-2005,12:00:00,2.3,1097,-200,7.4,875,261,778,125,1080,1151,8.6,43.6,0.4887
7123,01-01-2005,13:00:00,2.2,1149,-200,8.4,914,382,742,147,1072,1242,9.5,41.2,0.4908
7124,01-01-2005,14:00:00,2.4,1117,-200,8.9,934,357,721,153,1075,1206,10.9,35.9,0.46799999999999997
7125,01-01-2005,15:00:00,2.2,1085,-200,7.9,896,299,760,147,1049,1138,12.5,32.3,0.467
7126,01-01-2005,16:00:00,2.1,1102,-200,7.7,885,313,772,139,1051,1142,12.8,32.6,0.4814
7127,01-01-2005,17:00:00,3.0,1281,-200,12.1,1053,510,659,165,1192,1438,10.9,39.7,0.5166
7128,01-01-2005,18:00:00,4.7,1472,-200,16.6,1198,832,555,191,1344,1735,9.0,51.8,0.5961
7129,01-01-2005,19:00:00,3.6,1328,-200,11.4,1029,622,637,172,1188,1611,8.1,54.1,0.5882
7130,01-01-2005,20:00:00,2.5,1198,-200,7.9,897,402,720,151,1072,1436,7.8,54.6,0.5786
7131,01-01-2005,21:00:00,2.3,1176,-200,8.1,905,334,718,137,1104,1389,6.2,59.6,0.5698
7132,01-01-2005,22:00:00,2.1,1118,-200,6.4,830,295,765,130,1058,1313,5.7,59.9,0.5523
7133,01-01-2005,23:00:00,1.7,1091,-200,5.2,773,222,820,115,1003,1232,5.6,59.7,0.5463
7134,02-01-2005,00:00:00,1.8,1078,-200,5.2,775,230,809,112,1012,1195,4.7,62.9,0.5424
7135,02-01-2005,01:00:00,1.6,1043,-200,4.3,726,195,875,105,972,1107,4.5,63.5,0.5411
7136,02-01-2005,02:00:00,1.3,992,-200,3.6,685,167,916,96,963,1035,4.5,63.6,0.5414
7137,02-01-2005,03:00:00,1.3,1004,-200,4.5,739,-200,868,-200,1004,1030,3.1,70.0,0.5388
7138,02-01-2005,04:00:00,1.3,947,-200,3.3,673,148,929,87,974,929,3.2,68.3,0.531
7139,02-01-2005,05:00:00,1.1,923,-200,2.7,634,123,984,75,943,875,3.1,69.2,0.5337
7140,02-01-2005,06:00:00,1.0,911,-200,2.4,613,148,992,82,934,861,2.4,71.9,0.5288
7141,02-01-2005,07:00:00,1.0,924,-200,2.6,629,143,994,83,941,852,3.1,68.7,0.5317
7142,02-01-2005,08:00:00,1.2,954,-200,3.4,674,180,940,88,981,891,2.1,73.1,0.5289
7143,02-01-2005,09:00:00,1.3,960,-200,3.9,704,226,887,106,1003,947,3.3,68.2,0.5346
7144,02-01-2005,10:00:00,1.6,1016,-200,4.9,760,254,835,112,1044,1016,4.1,65.8,0.5451
7145,02-01-2005,11:00:00,2.2,1139,-200,7.5,879,372,753,141,1092,1201,6.6,56.6,0.5528
7146,02-01-2005,12:00:00,2.2,1130,-200,7.1,860,379,752,148,1058,1218,8.0,51.2,0.5516
7147,02-01-2005,13:00:00,2.8,1237,-200,9.6,962,478,685,171,1138,1385,10.3,44.9,0.5612
7148,02-01-2005,14:00:00,2.1,1159,-200,6.5,837,344,742,160,1087,1311,12.3,41.7,0.5961
7149,02-01-2005,15:00:00,1.6,1124,-200,5.5,790,258,791,137,1071,1206,13.5,41.3,0.6342
7150,02-01-2005,16:00:00,2.8,1312,-200,10.5,998,474,640,167,1249,1473,13.4,43.1,0.66
7151,02-01-2005,17:00:00,2.6,1246,-200,8.9,936,438,665,164,1182,1460,9.9,53.3,0.6504
7152,02-01-2005,18:00:00,2.8,1232,-200,8.8,931,451,674,166,1171,1627,8.9,54.6,0.6226
7153,02-01-2005,19:00:00,2.9,1286,-200,10.5,996,473,644,167,1217,1827,8.9,54.8,0.6244
7154,02-01-2005,20:00:00,3.4,1347,-200,13.0,1084,560,582,174,1290,2004,8.3,58.2,0.6391
7155,02-01-2005,21:00:00,2.9,-200,-200,-200.0,-200,470,-200,160,-200,-200,-200.0,-200.0,-200.0
7156,02-01-2005,22:00:00,3.2,-200,-200,-200.0,-200,506,-200,169,-200,-200,-200.0,-200.0,-200.0
7157,02-01-2005,23:00:00,3.1,-200,-200,-200.0,-200,482,-200,162,-200,-200,-200.0,-200.0,-200.0
7158,03-01-2005,00:00:00,3.0,-200,-200,-200.0,-200,436,-200,149,-200,-200,-200.0,-200.0,-200.0
7159,03-01-2005,01:00:00,3.4,-200,-200,-200.0,-200,472,-200,158,-200,-200,-200.0,-200.0,-200.0
7160,03-01-2005,02:00:00,3.0,-200,-200,-200.0,-200,379,-200,143,-200,-200,-200.0,-200.0,-200.0
7161,03-01-2005,03:00:00,2.7,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200.0,-200.0,-200.0
7162,03-01-2005,04:00:00,-200.0,-200,-200,-200.0,-200,286,-200,121,-200,-200,-200.0,-200.0,-200.0
7163,03-01-2005,05:00:00,1.1,-200,-200,-200.0,-200,155,-200,92,-200,-200,-200.0,-200.0,-200.0
7164,03-01-2005,06:00:00,1.4,-200,-200,-200.0,-200,264,-200,102,-200,-200,-200.0,-200.0,-200.0
7165,03-01-2005,07:00:00,1.8,-200,-200,-200.0,-200,366,-200,121,-200,-200,-200.0,-200.0,-200.0
7166,03-01-2005,08:00:00,3.6,-200,-200,-200.0,-200,622,-200,164,-200,-200,-200.0,-200.0,-200.0
7167,03-01-2005,09:00:00,3.1,-200,-200,-200.0,-200,551,-200,175,-200,-200,-200.0,-200.0,-200.0
7168,03-01-2005,10:00:00,1.9,-200,-200,-200.0,-200,349,-200,130,-200,-200,-200.0,-200.0,-200.0
7169,03-01-2005,11:00:00,1.7,-200,-200,-200.0,-200,285,-200,117,-200,-200,-200.0,-200.0,-200.0
7170,03-01-2005,12:00:00,1.7,-200,-200,-200.0,-200,265,-200,115,-200,-200,-200.0,-200.0,-200.0
7171,03-01-2005,13:00:00,1.6,-200,-200,-200.0,-200,222,-200,106,-200,-200,-200.0,-200.0,-200.0
7172,03-01-2005,14:00:00,1.6,-200,-200,-200.0,-200,237,-200,102,-200,-200,-200.0,-200.0,-200.0
7173,03-01-2005,15:00:00,1.7,-200,-200,-200.0,-200,294,-200,122,-200,-200,-200.0,-200.0,-200.0
7174,03-01-2005,16:00:00,2.2,-200,-200,-200.0,-200,329,-200,138,-200,-200,-200.0,-200.0,-200.0
7175,03-01-2005,17:00:00,3.3,-200,-200,-200.0,-200,487,-200,162,-200,-200,-200.0,-200.0,-200.0
7176,03-01-2005,18:00:00,3.9,-200,-200,-200.0,-200,604,-200,177,-200,-200,-200.0,-200.0,-200.0
7177,03-01-2005,19:00:00,5.0,-200,-200,-200.0,-200,728,-200,190,-200,-200,-200.0,-200.0,-200.0
7178,03-01-2005,20:00:00,4.2,-200,-200,-200.0,-200,653,-200,182,-200,-200,-200.0,-200.0,-200.0
7179,03-01-2005,21:00:00,3.2,-200,-200,-200.0,-200,509,-200,163,-200,-200,-200.0,-200.0,-200.0
7180,03-01-2005,22:00:00,1.7,-200,-200,-200.0,-200,277,-200,135,-200,-200,-200.0,-200.0,-200.0
7181,03-01-2005,23:00:00,1.5,-200,-200,-200.0,-200,268,-200,130,-200,-200,-200.0,-200.0,-200.0
7182,04-01-2005,00:00:00,1.3,-200,-200,-200.0,-200,193,-200,117,-200,-200,-200.0,-200.0,-200.0
7183,04-01-2005,01:00:00,1.2,-200,-200,-200.0,-200,167,-200,104,-200,-200,-200.0,-200.0,-200.0
7184,04-01-2005,02:00:00,1.3,-200,-200,-200.0,-200,159,-200,97,-200,-200,-200.0,-200.0,-200.0
7185,04-01-2005,03:00:00,0.8,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200.0,-200.0,-200.0
7186,04-01-2005,04:00:00,0.6,-200,-200,-200.0,-200,89,-200,72,-200,-200,-200.0,-200.0,-200.0
7187,04-01-2005,05:00:00,0.8,-200,-200,-200.0,-200,97,-200,71,-200,-200,-200.0,-200.0,-200.0
7188,04-01-2005,06:00:00,0.9,-200,-200,-200.0,-200,182,-200,94,-200,-200,-200.0,-200.0,-200.0
7189,04-01-2005,07:00:00,1.1,-200,-200,-200.0,-200,262,-200,118,-200,-200,-200.0,-200.0,-200.0
7190,04-01-2005,08:00:00,3.4,-200,-200,-200.0,-200,561,-200,174,-200,-200,-200.0,-200.0,-200.0
7191,04-01-2005,09:00:00,3.6,-200,-200,-200.0,-200,540,-200,170,-200,-200,-200.0,-200.0,-200.0
7192,04-01-2005,10:00:00,3.1,-200,-200,-200.0,-200,480,-200,171,-200,-200,-200.0,-200.0,-200.0
7193,04-01-2005,11:00:00,3.3,-200,-200,-200.0,-200,608,-200,196,-200,-200,-200.0,-200.0,-200.0
7194,04-01-2005,12:00:00,3.4,-200,-200,-200.0,-200,584,-200,191,-200,-200,-200.0,-200.0,-200.0
7195,04-01-2005,13:00:00,2.8,-200,-200,-200.0,-200,426,-200,165,-200,-200,-200.0,-200.0,-200.0
7196,04-01-2005,14:00:00,2.6,-200,-200,-200.0,-200,397,-200,148,-200,-200,-200.0,-200.0,-200.0
7197,04-01-2005,15:00:00,3.0,-200,-200,-200.0,-200,473,-200,172,-200,-200,-200.0,-200.0,-200.0
7198,04-01-2005,16:00:00,2.9,-200,-200,-200.0,-200,369,-200,165,-200,-200,-200.0,-200.0,-200.0
7199,04-01-2005,17:00:00,3.8,-200,-200,-200.0,-200,532,-200,184,-200,-200,-200.0,-200.0,-200.0
7200,04-01-2005,18:00:00,3.8,-200,-200,-200.0,-200,498,-200,173,-200,-200,-200.0,-200.0,-200.0
7201,04-01-2005,19:00:00,3.6,-200,-200,-200.0,-200,487,-200,174,-200,-200,-200.0,-200.0,-200.0
7202,04-01-2005,20:00:00,4.5,-200,-200,-200.0,-200,629,-200,181,-200,-200,-200.0,-200.0,-200.0
7203,04-01-2005,21:00:00,3.7,-200,-200,-200.0,-200,502,-200,166,-200,-200,-200.0,-200.0,-200.0
7204,04-01-2005,22:00:00,2.4,-200,-200,-200.0,-200,381,-200,150,-200,-200,-200.0,-200.0,-200.0
7205,04-01-2005,23:00:00,1.7,-200,-200,-200.0,-200,250,-200,131,-200,-200,-200.0,-200.0,-200.0
7206,05-01-2005,00:00:00,1.7,-200,-200,-200.0,-200,266,-200,129,-200,-200,-200.0,-200.0,-200.0
7207,05-01-2005,01:00:00,1.7,1135,-200,5.6,792,226,727,120,1170,1151,9.5,69.5,0.8261
7208,05-01-2005,02:00:00,1.9,1188,-200,8.1,901,259,657,119,1261,1185,9.1,70.9,0.8176
7209,05-01-2005,03:00:00,2.0,1242,-200,8.5,921,-200,626,-200,1219,1374,8.1,72.1,0.7798
7210,05-01-2005,04:00:00,2.0,1219,-200,7.7,889,260,649,111,1186,1405,7.9,72.1,0.7679
7211,05-01-2005,05:00:00,1.7,1187,-200,6.8,850,242,653,109,1169,1383,7.6,72.7,0.7598
7212,05-01-2005,06:00:00,1.8,1225,-200,8.1,904,267,644,110,1194,1460,7.5,71.7,0.7439
7213,05-01-2005,07:00:00,2.2,1333,-200,11.1,1019,411,576,126,1275,1612,7.9,70.6,0.7562
7214,05-01-2005,08:00:00,3.7,1489,-200,16.4,1193,670,497,148,1475,1776,8.6,69.0,0.7732
7215,05-01-2005,09:00:00,4.8,1596,-200,21.6,1341,830,436,162,1672,1991,9.1,67.5,0.7831
7216,05-01-2005,10:00:00,4.8,1585,-200,19.3,1277,845,456,173,1567,1944,9.8,65.8,0.7967
7217,05-01-2005,11:00:00,5.2,1674,-200,22.9,1376,992,438,198,1643,2098,11.2,61.9,0.8226
7218,05-01-2005,12:00:00,5.9,1741,-200,25.3,1438,1130,416,219,1741,2159,12.8,60.1,0.882
7219,05-01-2005,13:00:00,5.9,1680,-200,25.2,1434,977,417,206,1790,2005,13.4,62.4,0.9513
7220,05-01-2005,14:00:00,3.1,1295,-200,13.2,1090,459,553,155,1479,1441,14.3,61.2,0.9941
7221,05-01-2005,15:00:00,2.6,1288,-200,13.9,1112,346,560,150,1492,1380,14.6,59.6,0.9824
7222,05-01-2005,16:00:00,2.8,1281,-200,13.8,1111,383,553,148,1483,1409,14.2,60.0,0.9684
7223,05-01-2005,17:00:00,2.8,1310,-200,13.5,1099,414,559,158,1481,1445,13.8,62.6,0.9862
7224,05-01-2005,18:00:00,2.8,1276,-200,13.5,1099,370,559,152,1504,1388,13.6,64.0,0.9891
7225,05-01-2005,19:00:00,3.1,1312,-200,15.0,1148,400,532,148,1525,1411,13.4,64.5,0.9865
7226,05-01-2005,20:00:00,3.3,1332,-200,14.9,1146,378,539,147,1523,1377,13.5,64.7,0.9971
7227,05-01-2005,21:00:00,2.7,1248,-200,11.9,1046,357,588,144,1404,1316,13.4,65.3,0.9967
7228,05-01-2005,22:00:00,2.3,1182,-200,9.2,947,333,643,144,1334,1210,13.2,64.5,0.9732
7229,05-01-2005,23:00:00,1.6,1059,-200,6.0,810,227,764,126,1200,1002,13.2,62.3,0.9392
7230,06-01-2005,00:00:00,1.6,1056,-200,5.6,795,203,783,115,1187,896,12.5,63.7,0.9196
7231,06-01-2005,01:00:00,1.7,1064,-200,5.4,785,210,769,116,1184,946,12.3,64.6,0.9229
7232,06-01-2005,02:00:00,1.6,1059,-200,5.4,783,198,781,112,1188,877,12.5,63.8,0.9244
7233,06-01-2005,03:00:00,1.4,991,-200,3.5,681,-200,874,-200,1125,718,12.6,62.7,0.9121
7234,06-01-2005,04:00:00,-200.0,950,-200,2.5,622,89,960,67,1093,643,12.0,64.6,0.9059999999999999
7235,06-01-2005,05:00:00,0.9,1005,-200,3.4,679,89,875,67,1120,745,10.7,69.5,0.8919
7236,06-01-2005,06:00:00,0.8,939,-200,1.8,568,101,1037,72,1054,656,12.4,62.6,0.8994
7237,06-01-2005,07:00:00,0.7,961,-200,2.6,629,104,1011,69,1114,682,12.3,62.7,0.8947
7238,06-01-2005,08:00:00,1.1,1017,-200,4.0,712,192,827,107,1147,829,11.4,66.6,0.8948
7239,06-01-2005,09:00:00,1.5,1108,-200,6.2,823,237,720,117,1247,961,11.1,70.2,0.9276
7240,06-01-2005,10:00:00,1.5,1122,-200,5.8,803,211,733,115,1225,960,13.4,61.0,0.9348
7241,06-01-2005,11:00:00,1.6,1099,-200,6.3,826,230,739,120,1223,940,15.9,52.2,0.9377
7242,06-01-2005,12:00:00,1.6,1124,-200,5.9,805,240,726,128,1233,938,15.6,54.0,0.9515
7243,06-01-2005,13:00:00,2.0,1186,-200,8.5,921,295,660,138,1310,1040,16.3,51.5,0.9462
7244,06-01-2005,14:00:00,1.7,1096,-200,6.2,819,243,733,127,1238,904,16.5,50.8,0.9442
7245,06-01-2005,15:00:00,1.5,1120,-200,6.4,829,196,725,111,1259,910,16.3,51.9,0.9535
7246,06-01-2005,16:00:00,2.0,1185,-200,7.9,893,237,666,122,1312,1011,16.2,53.0,0.9687
7247,06-01-2005,17:00:00,1.9,1173,-200,7.7,885,274,685,134,1288,1038,15.6,54.8,0.966
7248,06-01-2005,18:00:00,2.1,1221,-200,8.9,935,352,642,153,1323,1144,14.5,57.5,0.9440000000000001
7249,06-01-2005,19:00:00,2.8,1330,-200,12.4,1063,488,578,169,1419,1352,14.0,60.1,0.9566
7250,06-01-2005,20:00:00,2.7,1325,-200,11.3,1027,426,591,162,1394,1365,13.5,63.0,0.9686
7251,06-01-2005,21:00:00,2.4,1195,-200,8.4,915,376,666,152,1295,1245,12.6,65.4,0.9529
7252,06-01-2005,22:00:00,1.6,1150,-200,7.3,869,237,694,127,1252,1203,12.0,67.5,0.9413
7253,06-01-2005,23:00:00,1.7,1145,-200,5.9,806,199,736,112,1207,1120,10.5,72.0,0.912
7254,07-01-2005,00:00:00,1.3,1041,-200,4.3,729,164,819,98,1130,972,10.0,70.9,0.8706
7255,07-01-2005,01:00:00,1.4,1032,-200,3.6,687,142,867,89,1109,878,9.8,70.7,0.8571
7256,07-01-2005,02:00:00,1.2,1010,-200,3.1,661,142,881,82,1100,853,8.0,75.0,0.8098
7257,07-01-2005,03:00:00,1.0,951,-200,2.5,620,-200,938,-200,1077,779,7.9,75.1,0.805
7258,07-01-2005,04:00:00,1.0,944,-200,2.5,617,127,944,77,1039,766,7.0,77.3,0.7782
7259,07-01-2005,05:00:00,0.6,862,-200,1.4,540,73,1110,55,999,670,7.2,74.4,0.7581
7260,07-01-2005,06:00:00,0.7,909,-200,1.8,567,100,1049,63,993,694,6.7,75.0,0.7418
7261,07-01-2005,07:00:00,1.0,965,-200,3.1,659,126,973,69,1059,739,6.4,76.3,0.7389
7262,07-01-2005,08:00:00,1.7,1102,-200,7.6,884,284,719,99,1218,940,6.0,78.5,0.7377
7263,07-01-2005,09:00:00,3.0,1226,-200,15.3,1157,419,552,125,1464,1201,6.3,77.4,0.7452
7264,07-01-2005,10:00:00,2.4,1132,-200,9.3,950,432,659,123,1253,1106,7.7,73.8,0.7769
7265,07-01-2005,11:00:00,2.2,1183,-200,11.0,1013,310,632,128,1306,1186,10.2,61.5,0.7638
7266,07-01-2005,12:00:00,2.6,1211,-200,10.6,998,446,605,149,1298,1302,11.3,58.1,0.7743
7267,07-01-2005,13:00:00,2.5,1253,-200,11.4,1030,464,590,137,1351,1368,10.6,62.3,0.7981
7268,07-01-2005,14:00:00,3.0,1311,-200,13.1,1088,505,563,147,1402,1452,11.1,62.0,0.8199
7269,07-01-2005,15:00:00,3.3,1341,-200,14.8,1142,564,536,168,1454,1537,12.6,57.7,0.8387
7270,07-01-2005,16:00:00,3.8,1432,-200,16.5,1195,625,509,180,1513,1651,13.3,56.2,0.8548
7271,07-01-2005,17:00:00,3.6,1404,-200,16.5,1195,590,499,170,1501,1623,11.2,65.3,0.8639
7272,07-01-2005,18:00:00,5.0,1493,-200,21.5,1337,712,466,180,1638,1742,8.8,74.6,0.8434
7273,07-01-2005,19:00:00,5.7,1478,-200,22.2,1357,723,473,178,1652,1639,7.2,78.5,0.8029999999999999
7274,07-01-2005,20:00:00,5.0,1411,-200,20.5,1311,707,487,159,1589,1537,6.5,80.0,0.7789
7275,07-01-2005,21:00:00,4.8,1387,-200,17.7,1231,737,523,156,1487,1463,5.8,83.8,0.7768
7276,07-01-2005,22:00:00,3.9,1306,-200,15.4,1161,646,557,146,1407,1379,5.5,83.5,0.7619
7277,07-01-2005,23:00:00,3.3,1232,-200,11.6,1035,536,623,132,1296,1256,5.8,81.3,0.7568
7278,08-01-2005,00:00:00,3.4,1277,-200,13.0,1085,567,589,137,1329,1344,5.4,82.6,0.7495
7279,08-01-2005,01:00:00,2.4,1063,-200,6.7,843,357,762,114,1125,1089,6.4,76.3,0.7369
7280,08-01-2005,02:00:00,1.4,991,-200,4.6,744,187,863,95,1069,949,7.0,73.6,0.7417
7281,08-01-2005,03:00:00,1.4,989,-200,3.8,701,-200,871,-200,1049,933,7.2,72.3,0.7392
7282,08-01-2005,04:00:00,1.2,972,-200,3.4,674,169,926,88,1032,882,7.9,69.3,0.7413
7283,08-01-2005,05:00:00,1.2,973,-200,3.4,675,184,903,94,1029,905,7.4,71.7,0.7434
7284,08-01-2005,06:00:00,1.2,985,-200,3.6,691,205,878,97,1056,902,7.7,71.9,0.7575
7285,08-01-2005,07:00:00,1.3,1020,-200,4.5,736,213,854,93,1069,923,8.1,68.0,0.7396
7286,08-01-2005,08:00:00,2.3,1192,-200,10.0,978,415,638,113,1273,1210,6.7,77.1,0.7597
7287,08-01-2005,09:00:00,3.4,1325,-200,14.7,1140,583,542,126,1403,1468,6.8,77.9,0.7756
7288,08-01-2005,10:00:00,3.0,1219,-200,11.3,1026,462,604,133,1311,1329,8.9,66.7,0.7634
7289,08-01-2005,11:00:00,2.5,1195,-200,10.4,992,387,632,141,1251,1295,11.6,54.1,0.7387
7290,08-01-2005,12:00:00,2.7,1230,-200,11.2,1020,414,605,139,1301,1365,13.5,49.4,0.7598
7291,08-01-2005,13:00:00,2.8,1312,-200,13.1,1087,440,567,147,1393,1452,13.8,50.9,0.7959999999999999
7292,08-01-2005,14:00:00,3.6,1387,-200,14.3,1127,516,530,175,1430,1615,13.4,55.9,0.8588
7293,08-01-2005,15:00:00,3.1,1375,-200,12.8,1076,495,555,180,1377,1599,12.9,59.0,0.8736
7294,08-01-2005,16:00:00,4.3,1532,-200,18.9,1265,643,482,194,1578,1777,13.3,59.0,0.8945
7295,08-01-2005,17:00:00,4.6,1531,-200,17.9,1235,725,484,192,1541,1742,13.0,61.9,0.9224
7296,08-01-2005,18:00:00,4.3,1479,-200,16.5,1196,683,498,188,1511,1739,12.5,63.6,0.9193
7297,08-01-2005,19:00:00,4.3,1521,-200,16.9,1208,681,497,179,1549,1770,12.2,65.8,0.9309999999999999
7298,08-01-2005,20:00:00,5.5,1616,-200,22.4,1363,833,442,196,1701,1918,12.6,65.2,0.9474
7299,08-01-2005,21:00:00,3.4,1371,-200,13.6,1105,514,553,169,1429,1581,13.3,63.6,0.9681
7300,08-01-2005,22:00:00,2.4,1198,-200,9.1,943,371,647,151,1307,1291,13.5,62.6,0.9644
7301,08-01-2005,23:00:00,1.6,1102,-200,6.0,813,213,764,123,1204,1000,14.1,59.6,0.9563
7302,09-01-2005,00:00:00,1.7,1120,-200,6.3,826,242,750,127,1222,974,14.0,61.4,0.9773
7303,09-01-2005,01:00:00,1.6,1093,-200,5.5,789,241,771,127,1206,949,13.5,63.4,0.9755
7304,09-01-2005,02:00:00,1.3,1112,-200,5.6,791,218,764,118,1216,934,13.2,64.2,0.9706
7305,09-01-2005,03:00:00,0.8,986,-200,3.4,674,-200,883,-200,1137,730,13.6,62.2,0.9643
7306,09-01-2005,04:00:00,-200.0,934,-200,2.3,609,70,976,55,1094,581,13.7,61.1,0.9537
7307,09-01-2005,05:00:00,0.6,919,-200,1.8,571,54,1017,44,1082,521,13.5,63.8,0.9801
7308,09-01-2005,06:00:00,0.6,929,-200,1.6,556,60,1035,46,1094,575,12.5,67.3,0.9743
7309,09-01-2005,07:00:00,0.5,919,-200,1.6,552,55,1063,46,1080,522,13.2,64.2,0.9664
7310,09-01-2005,08:00:00,0.6,944,-200,2.0,586,93,977,61,1090,586,13.1,63.4,0.9535
7311,09-01-2005,09:00:00,0.7,943,-200,1.9,580,81,980,60,1074,566,13.8,60.5,0.9526
7312,09-01-2005,10:00:00,0.9,1036,-200,3.5,683,109,846,71,1144,693,13.7,60.4,0.9390000000000001
7313,09-01-2005,11:00:00,1.5,1168,-200,5.7,797,251,698,111,1235,1022,14.0,59.7,0.9495
7314,09-01-2005,12:00:00,1.9,1232,-200,8.1,903,284,626,127,1313,1152,15.0,56.2,0.9539
7315,09-01-2005,13:00:00,1.9,1236,-200,8.1,901,262,628,128,1311,1108,16.9,50.9,0.9714
7316,09-01-2005,14:00:00,2.2,1278,-200,12.6,1070,256,557,142,1479,1110,16.6,52.4,0.981
7317,09-01-2005,15:00:00,3.8,1369,-200,18.1,1242,310,476,145,1669,1306,16.4,53.2,0.9826
7318,09-01-2005,16:00:00,2.0,1182,-200,8.7,929,269,648,145,1324,1029,16.1,52.8,0.9579
7319,09-01-2005,17:00:00,2.2,1210,-200,8.8,933,348,648,156,1327,1094,15.7,54.4,0.9616
7320,09-01-2005,18:00:00,3.3,1316,-200,14.1,1121,396,548,154,1488,1282,15.4,55.3,0.9616
7321,09-01-2005,19:00:00,2.7,1221,-200,9.3,952,432,641,165,1334,1147,15.2,54.7,0.9362
7322,09-01-2005,20:00:00,2.6,1260,-200,11.6,1034,419,588,153,1402,1208,14.7,56.6,0.9392
7323,09-01-2005,21:00:00,2.5,1231,-200,9.6,962,412,625,151,1348,1192,14.4,58.2,0.9495
7324,09-01-2005,22:00:00,1.5,1115,-200,5.8,804,223,734,131,1220,1136,14.3,59.2,0.9608
7325,09-01-2005,23:00:00,1.9,1180,-200,7.5,877,242,680,128,1297,1131,14.0,60.4,0.9622
7326,10-01-2005,00:00:00,2.0,1174,-200,7.4,873,288,672,137,1300,1071,13.7,63.6,0.9912
7327,10-01-2005,01:00:00,1.7,1178,-200,7.4,876,209,666,119,1319,1059,13.1,68.7,1.0329
7328,10-01-2005,02:00:00,1.2,1052,-200,3.9,704,141,807,96,1210,909,13.2,69.9,1.0526
7329,10-01-2005,03:00:00,0.9,998,-200,2.1,591,-200,937,-200,1147,820,12.8,71.2,1.0454
7330,10-01-2005,04:00:00,0.6,960,-200,1.3,532,66,1059,60,1122,724,12.9,70.4,1.0444
7331,10-01-2005,05:00:00,-200.0,958,-200,1.8,571,64,998,54,1138,707,12.4,72.5,1.0411
